-117.12,33.43,5.50
-122.49,38.32,5.00
-116.82,33.41,4.80
-116.76,32.84,5.10
-116.76,32.84,4.80
-116.76,32.84,5.00
-118.14,34.19,3.50
-118.11,34.18,4.50
-118.13,34.19,4.90
-118.13,34.2,3.90
-116.98,34.15,4.30
-116.74,33.56,5.40
-116.4,33.26,4.90
-117.22,34.54,3.50
-118.03,34.16,4.60
-118.02,34.12,4.90
-118.03,34.12,4.80
-118.02,34.11,3.40
-116.07,35.27,4.40
-116.89,33.97,4.00
-116.89,33.97,4.30
-114.56,32.79,4.30
-116.67,32.68,3.30
-116.99,33.9,4.80
-118.38,34.06,4.50
-118.38,34.08,4.00
-116.84,34.27,4.80
-114.73,33.62,4.00
-114.73,33.62,3.50
-117.2,33.28,4.00
-116.35,33.25,6.00
-116.35,33.25,5.80
-116.35,33.25,4.90
-116.35,33.25,5.60
-118.01,33.85,3.50
-118.02,33.81,4.00
-118.03,33.81,4.00
-116.77,33.91,4.50
-117.97,35.31,4.60
-117.27,33.02,5.40
-117.02,32.63,4.00
-116.15,33.69,5.80
-116.15,33.69,4.00
-117.32,34.06,4.40
-117.33,34.07,4.80
-117.58,33.86,4.80
-115.94,32.75,5.00
-115.94,32.75,5.00
-117.16,34.26,4.80
-116.71,33.33,4.00
-116.87,34.86,4.00
-117.26,32.96,5.30
-117.26,32.96,3.50
-116.62,32.85,4.80
-116.62,32.85,5.80
-115.34,33.77,3.80
-115.64,33.7,4.80
-116.55,33.96,4.00
-116.81,32.63,5.00
-116.78,32.64,4.00
-115.31,33.85,4.90
-114.48,33.62,4.30
-116.95,32.8,5.50
-115.56,32.79,5.80
-115.56,32.79,5.00
-118.03,34.08,4.80
-117.7,33.63,4.30
-117.25,33.04,5.00
-118.49,34.16,4.00
-117.07,33.13,5.00
-117.07,33.13,4.00
-117.07,33.13,4.00
-117.07,33.13,4.00
-117.11,33.1,5.00
-118.53,34.24,3.50
-117.24,33.32,4.90
-117.15,33.41,4.50
-116.94,34.27,4.90
-118.92,34.4,4.10
-117.43,34.07,4.80
-116.91,34.09,4.30
-116.68,35.26,4.00
-117.95,33.71,3.00
-117.92,33.89,4.80
-117.89,33.87,3.30
-117.97,33.77,4.60
-116.99,33.84,4.90
-115.07,33,4.90
-116.56,32.85,5.40
-117.97,34,6.00
-115.52,32.73,5.90
-116.99,33.73,4.00
-116.99,33.73,5.10
-116.89,33.75,5.60
-118.33,34.09,4.30
-115.38,32.81,5.30
-115.38,32.81,5.00
-117.11,33.75,5.00
-113.5,32.94,5.30
-118.01,33.67,4.00
-118.01,33.69,4.40
-116.71,33.75,5.00
-115.57,32.84,5.60
-115.57,32.84,5.80
-115.57,32.84,5.00
-115.67,32.85,4.00
-116.23,33.73,5.50
-116.23,33.73,5.50
-116.23,33.73,5.00
-116.22,33.71,5.50
-116.2,33.75,5.00
-116.27,33.71,5.00
-116.18,32.63,5.00
-116.19,32.62,4.00
-116.18,32.63,4.00
-116.87,32.72,5.50
-116.59,33.07,5.10
-115.65,35.01,4.00
-117.95,33.92,4.30
-117.24,32.82,4.50
-117.28,32.82,3.80
-116.27,33.66,5.80
-118.45,34.68,4.30
