-121.91,40.63,1.00
-112.73,33.97,1.00
-113.61,34.71,1.00
-122.15,39.16,1.00
-123.35,39.41,1.00
-119.37,38.75,1.00
-121.97,38.53,1.00
-119.63,36.70,1.00
-112.90,34.47,1.00
-114.65,32.67,1.00
-117.03,34.96,3.00
-122.27,37.81,2.00
-120.68,35.63,3.00
-116.84,33.02,2.00
-116.84,33.02,2.00
-122.02,36.98,2.00
-121.73,37.68,3.00
-117.40,33.73,3.50
-118.55,35.74,3.00
-121.81,38.02,3.80
-116.68,33.56,3.00
-121.90,36.98,3.50
-121.64,36.89,3.00
-121.64,36.89,3.50
-116.99,33.91,4.00
-121.81,36.27,3.50
-118.32,37.14,4.00
-114.60,33.61,3.00
-114.84,35.98,3.00
-122.12,37.13,3.00
-119.23,38.25,4.00
-119.21,38.33,3.60
-115.49,32.67,3.50
-119.76,39.17,3.50
-120.10,37.43,3.00
-119.20,37.25,3.00
-120.43,37.87,3.00
-120.58,39.74,3.80
-120.56,36.26,3.50
-120.19,37.71,3.80
-117.30,34.25,4.00
-122.19,37.01,3.50
-121.74,38.55,3.00
-114.57,35.20,3.50
-120.18,37.78,4.00
-121.97,38.88,3.00
-120.11,38.96,2.50
-120.67,39.30,2.50
-117.29,33.05,3.00
-119.79,36.75,4.00
-121.57,37.01,4.00
-117.23,37.71,4.00
-115.43,35.83,3.50
-121.70,37.72,2.50
-121.70,39.36,4.00
-121.69,39.36,4.00
-120.53,38.64,4.00
-118.63,38.57,3.50
-116.30,32.62,3.00
-120.16,39.09,4.00
-116.19,32.62,3.00
-115.32,35.78,3.00
-116.60,33.08,4.00
-119.07,37.78,3.80
-120.68,37.82,3.50
-119.87,37.22,4.00
-122.27,37.32,3.50
-117.02,32.77,4.00
-112.00,38.90,3.50
-119.76,36.33,4.00
-114.49,36.60,3.00
-118.20,33.77,4.00
-122.11,37.39,3.00
-120.84,37.06,3.50
-120.66,35.29,4.00
-119.78,38.70,3.00
-121.59,39.14,4.00
-117.13,34.08,3.50
-118.11,38.39,4.00
-119.76,38.95,4.00
-121.92,37.53,3.50
-114.62,36.67,3.50
-119.14,37.99,3.00
-116.42,32.87,3.00
-114.60,34.84,3.50
-122.04,37.53,3.00
-116.69,34.83,3.00
-115.27,35.47,3.00
-116.54,33.93,3.50
-119.70,37.13,4.00
-119.75,37.11,3.00
-122.19,39.75,3.50
-120.50,38.77,4.00
-122.12,37.43,4.00
-116.87,33.36,4.00
-114.29,34.15,3.00
-117.22,34.14,3.00
-119.38,36.82,3.50
-121.88,38.03,3.50
-115.85,32.79,3.00
-121.87,37.66,3.50
-117.03,32.96,4.00
-120.70,36.18,4.00
-120.94,39.94,3.50
-122.24,40.18,4.00
-122.23,37.48,3.50
-119.81,39.53,3.50
-117.37,34.10,4.00
-121.75,39.50,4.00
-121.45,38.69,3.00
-121.71,38.87,3.50
-122.24,38.89,4.00
-121.48,38.55,4.00
-122.47,38.52,3.00
-117.13,32.72,3.00
-122.44,37.76,2.80
-122.48,37.78,3.50
-122.47,37.78,4.00
-121.19,35.65,2.80
-122.71,38.43,2.80
-122.71,38.43,3.00
-122.72,38.44,3.00
-121.39,38.95,3.30
-117.64,37.75,4.00
-117.27,32.99,2.00
-120.38,37.98,3.50
-117.22,32.90,3.00
-121.11,39.57,3.00
-118.41,35.13,3.50
-120.14,39.17,3.00
-118.34,33.84,3.50
-121.44,37.75,4.00
-114.19,36.19,4.00
-119.65,39.31,2.50
-117.25,33.21,3.50
-116.63,33.29,3.50
-121.76,36.92,4.00
-121.77,36.93,3.00
-118.44,34.05,3.50
-115.62,33.04,3.00
-115.04,36.09,4.00
-122.19,39.52,2.00
-121.77,38.68,4.00
-117.04,34.04,3.80
-114.15,34.87,3.30
-116.87,33.44,4.00
-119.73,37.37,3.50
-118.10,36.67,4.00
-117.60,34.13,5.00
-120.54,38.07,3.00
-118.08,33.86,4.00
-118.33,33.32,4.00
-117.91,34.13,4.00
-118.69,36.21,4.00
-117.97,34.09,5.00
-116.88,33.93,4.00
-117.02,34.90,5.00
-116.76,36.91,4.00
-118.48,37.82,3.80
-118.53,38.16,3.00
-117.40,34.07,4.00
-116.37,33.25,4.00
-120.80,35.86,4.00
-114.12,36.77,3.50
-118.34,34.19,5.00
-116.79,33.92,3.80
-117.06,34.00,3.80
-117.06,34.00,3.00
-120.93,38.22,3.00
-121.08,35.57,4.00
-117.67,33.46,3.80
-121.72,36.48,4.00
-119.76,39.17,4.00
-120.53,34.84,5.00
-120.90,35.45,4.00
-119.25,37.12,4.00
-119.25,37.12,3.50
-121.52,36.57,3.50
-118.31,35.48,4.00
-120.36,36.14,4.00
-119.51,38.57,6.00
-117.92,33.65,4.00
-119.61,34.94,4.50
-116.89,34.86,3.80
-119.84,38.34,4.00
-117.61,36.27,4.00
-117.26,32.96,4.00
-115.40,33.71,3.00
-115.33,33.76,3.00
-119.38,36.54,4.00
-121.82,38.45,5.00
-118.08,37.68,3.80
-117.17,34.11,4.00
-117.17,34.11,4.00
-118.87,35.35,4.00
-115.55,32.79,2.00
-120.49,37.14,4.00
-119.78,37.68,4.00
-118.40,33.92,4.00
-119.89,34.43,0.00
-121.00,37.80,5.00
-117.08,33.12,4.50
-117.25,33.38,3.50
-121.00,37.93,4.00
-120.86,36.46,4.00
-120.86,36.46,0.00
-120.82,39.02,4.00
-119.74,36.68,4.00
-119.80,36.83,4.50
-118.68,35.72,5.00
-120.83,38.91,4.00
-119.36,40.65,5.00
-119.94,39.09,4.00
-118.30,34.20,4.00
-118.70,35.73,4.00
-121.44,36.50,3.50
-121.25,36.32,4.00
-116.97,33.75,3.50
-119.92,36.84,4.00
-117.21,34.13,4.00
-117.21,34.13,4.00
-117.21,34.13,4.00
-117.21,34.13,3.50
-121.40,36.85,4.50
-121.40,36.75,4.00
-121.43,37.93,4.00
-114.76,36.01,3.00
-117.99,33.66,3.00
-119.24,37.23,3.50
-119.17,37.25,4.00
-120.68,36.41,4.00
-115.56,32.85,4.00
-116.22,33.72,5.00
-117.82,33.72,4.00
-121.61,38.16,3.80
-119.22,36.38,4.50
-119.22,36.38,4.00
-121.58,36.37,4.00
-115.65,35.01,5.00
-120.06,36.72,3.50
-118.94,36.70,4.00
-121.66,37.97,4.00
-120.29,38.77,4.50
-120.46,37.66,4.00
-117.27,32.84,4.00
-116.53,34.80,4.50
-116.92,32.84,4.00
-118.35,37.40,4.00
-119.12,37.95,4.50
-119.06,36.35,3.00
-121.08,38.02,4.00
-121.77,37.68,4.00
-117.82,34.50,4.00
-121.09,35.94,4.00
-121.27,38.14,4.00
-121.27,38.14,4.50
-117.26,34.06,4.00
-120.14,38.09,4.00
-120.95,36.28,3.50
-118.29,33.92,4.00
-118.25,34.05,4.00
-120.84,37.06,4.00
-121.97,37.23,4.00
-116.16,34.72,4.00
-116.16,34.72,4.00
-120.41,35.35,5.00
-120.41,35.35,4.00
-120.66,35.30,5.00
-117.49,34.26,4.50
-121.21,37.80,5.00
-121.80,36.69,4.00
-118.13,34.12,4.50
-119.85,37.54,4.00
-116.07,33.57,4.50
-117.13,34.08,4.00
-120.65,37.19,5.00
-117.99,33.75,4.50
-117.08,34.08,4.00
-121.91,37.43,3.00
-119.76,38.95,4.00
-118.00,34.16,4.00
-118.13,34.05,3.80
-117.10,32.68,4.50
-114.60,34.84,4.50
-114.60,34.84,4.00
-121.02,39.26,4.00
-115.52,33.24,3.00
-119.51,37.23,4.00
-119.44,36.75,4.00
-122.28,37.80,3.00
-117.38,33.20,3.50
-115.98,36.21,4.50
-116.31,33.73,4.00
-116.55,33.82,4.00
-118.39,33.80,5.00
-120.43,35.90,4.00
-118.13,34.15,5.00
-121.13,37.47,3.00
-117.22,34.14,3.00
-117.23,33.78,3.50
-122.38,37.26,3.00
-116.53,32.82,4.00
-120.00,38.19,3.50
-119.80,36.84,4.50
-116.42,34.74,3.80
-120.65,34.58,5.00
-117.75,34.07,5.00
-120.38,35.30,4.50
-117.65,35.37,4.00
-117.62,35.36,4.00
-117.18,34.06,3.50
-117.18,34.06,3.50
-117.37,34.10,5.00
-117.35,34.11,5.00
-121.69,38.16,3.50
-117.18,33.75,4.00
-121.49,38.58,4.00
-121.51,38.53,3.00
-121.49,38.58,5.00
-121.65,36.67,4.00
-117.62,33.42,4.00
-116.84,33.02,4.50
-116.84,33.02,4.00
-117.11,32.58,4.00
-117.17,32.73,4.00
-121.90,37.33,4.00
-121.90,37.33,4.50
-117.66,33.50,4.00
-120.70,35.75,5.00
-118.28,33.76,4.00
-117.87,33.75,4.00
-119.69,34.43,5.00
-122.02,36.98,4.00
-118.06,33.94,3.50
-118.49,34.03,4.00
-118.10,33.74,5.00
-116.27,35.97,5.00
-117.63,33.75,4.00
-119.33,38.80,4.50
-120.44,37.52,5.00
-120.85,37.33,4.00
-121.28,37.96,4.00
-118.37,34.22,3.00
-120.60,34.68,5.00
-116.23,35.85,5.00
-116.14,33.64,4.00
-118.22,37.06,4.00
-119.40,37.02,3.00
-119.52,38.66,3.50
-119.51,38.59,5.00
-120.25,36.65,4.00
-117.37,35.76,5.00
-115.56,32.79,3.00
-121.30,37.64,3.50
-117.30,34.54,0.00
-119.38,36.33,3.00
-120.93,37.10,3.80
-119.35,35.59,4.00
-120.76,37.64,3.50
-119.66,37.54,3.00
-119.38,38.76,5.00
-119.99,36.27,5.00
-116.64,33.92,3.80
-121.25,38.40,3.50
-119.54,37.30,4.00
-118.84,35.70,4.00
-119.16,38.99,4.50
-119.95,39.00,4.00
-115.75,34.56,3.00
-120.01,38.86,4.00
-118.20,34.46,6.00
-117.40,34.58,6.00
-117.40,34.58,6.00
-118.75,34.14,5.50
-118.14,34.08,5.50
-118.11,34.18,5.00
-117.92,33.84,5.50
-118.04,34.12,5.50
-118.82,35.21,6.00
-120.14,36.00,6.00
-120.37,38.21,4.00
-118.18,34.91,5.50
-116.08,35.27,4.00
-119.00,35.37,5.50
-119.00,35.37,6.00
-119.00,35.37,5.50
-119.00,35.37,5.50
-119.00,35.37,5.50
-119.00,35.37,4.50
-119.00,35.37,5.00
-118.91,35.39,4.00
-118.95,35.37,6.00
-118.96,35.09,6.00
-118.99,35.38,5.50
-117.97,34.09,4.50
-117.02,34.90,5.00
-117.02,34.90,4.50
-117.02,34.90,6.00
-117.02,34.90,5.00
-118.04,36.48,4.00
-119.09,35.43,4.00
-116.98,33.93,4.00
-118.12,33.88,6.00
-118.40,34.08,5.50
-116.84,34.26,4.00
-118.29,37.17,5.00
-118.29,37.17,4.00
-118.39,37.36,6.00
-118.49,35.60,5.00
-117.65,35.00,4.00
-117.65,35.00,6.00
-120.19,34.61,5.00
-118.32,34.18,5.00
-118.32,34.18,6.00
-118.64,34.16,5.00
-118.68,35.88,4.00
-119.04,34.22,5.50
-118.61,36.14,6.00
-118.60,34.20,5.00
-120.22,36.50,6.00
-119.52,34.40,6.00
-119.52,34.40,6.00
-118.03,36.32,4.00
-119.83,36.54,5.00
-118.62,34.49,6.00
-118.60,34.25,5.50
-118.60,34.25,4.00
-117.69,34.02,6.00
-117.69,34.02,6.00
-120.30,35.72,4.00
-119.70,36.82,4.00
-117.32,34.07,6.00
-118.22,33.90,5.00
-118.22,33.90,5.50
-120.45,34.45,4.00
-119.56,36.10,5.00
-118.80,34.13,3.50
-117.56,33.87,4.50
-117.89,34.09,5.50
-120.52,35.52,5.50
-116.17,35.05,4.00
-118.39,34.01,5.50
-118.39,34.01,5.00
-118.56,35.11,6.00
-116.87,36.50,4.50
-117.25,34.15,6.00
-119.25,35.77,4.00
-118.13,33.93,4.00
-119.04,35.89,6.00
-119.27,35.88,5.50
-117.88,34.93,4.50
-117.89,34.92,5.00
-118.03,34.07,5.00
-118.03,34.07,6.00
-118.50,34.19,5.50
-115.24,34.73,4.00
-116.95,34.27,5.50
-120.43,36.85,5.00
-117.43,34.10,6.00
-116.93,34.09,6.00
-118.89,34.88,5.50
-119.79,36.75,6.00
