# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 003 410 10000)",3.6,1,208,36.9762,-122.2225,0,"UTM:(11S 003 410 10000)",""
"UTM:(11S 003 414 10000)",2.3,4,236,37.3353,-122.2473,0,"UTM:(11S 003 414 10000)",""
"UTM:(11S 003 415 10000)",2.0,22,244,37.4250,-122.2536,0,"UTM:(11S 003 415 10000)",""
"UTM:(11S 003 416 10000)",3.1,364,252,37.5148,-122.2599,0,"UTM:(11S 003 416 10000)",""
"UTM:(11S 003 417 10000)",3.1,83,260,37.6045,-122.2662,0,"UTM:(11S 003 417 10000)",""
"UTM:(11S 003 418 10000)",2.0,2,268,37.6943,-122.2725,0,"UTM:(11S 003 418 10000)",""
"UTM:(11S 003 419 10000)",2.7,229,276,37.7840,-122.2790,0,"UTM:(11S 003 419 10000)",""
"UTM:(11S 003 420 10000)",2.0,84,285,37.8738,-122.2853,0,"UTM:(11S 003 420 10000)",""
"UTM:(11S 003 421 10000)",2.0,6,293,37.9635,-122.2918,0,"UTM:(11S 003 421 10000)",""
"UTM:(11S 003 423 10000)",1.0,1,310,38.1431,-122.3047,0,"UTM:(11S 003 423 10000)",""
"UTM:(11S 003 425 10000)",2.0,4,328,38.3225,-122.3178,0,"UTM:(11S 003 425 10000)",""
"UTM:(11S 004 410 10000)",3.0,30,200,36.9811,-122.1105,0,"UTM:(11S 004 410 10000)",""
"UTM:(11S 004 411 10000)",2.8,40,207,37.0709,-122.1166,0,"UTM:(11S 004 411 10000)",""
"UTM:(11S 004 412 10000)",2.8,28,215,37.1607,-122.1226,0,"UTM:(11S 004 412 10000)",""
"UTM:(11S 004 414 10000)",2.6,28,230,37.3402,-122.1349,0,"UTM:(11S 004 414 10000)",""
"UTM:(11S 004 415 10000)",2.5,305,238,37.4299,-122.1410,0,"UTM:(11S 004 415 10000)",""
"UTM:(11S 004 416 10000)",2.0,16,246,37.5198,-122.1472,0,"UTM:(11S 004 416 10000)",""
"UTM:(11S 004 417 10000)",2.0,7,254,37.6095,-122.1533,0,"UTM:(11S 004 417 10000)",""
"UTM:(11S 004 418 10000)",2.0,11,262,37.6993,-122.1596,0,"UTM:(11S 004 418 10000)",""
"UTM:(11S 004 419 10000)",2.9,4,271,37.7891,-122.1659,0,"UTM:(11S 004 419 10000)",""
"UTM:(11S 004 420 10000)",2.0,3,279,37.8788,-122.1721,0,"UTM:(11S 004 420 10000)",""
"UTM:(11S 004 421 10000)",2.7,1,288,37.9686,-122.1784,0,"UTM:(11S 004 421 10000)",""
"UTM:(11S 004 422 10000)",2.0,3,297,38.0584,-122.1848,0,"UTM:(11S 004 422 10000)",""
"UTM:(11S 004 450 10000)",2.2,1,558,40.5707,-122.3742,0,"UTM:(11S 004 450 10000)",""
"UTM:(11S 004 451 10000)",2.0,2,568,40.6604,-122.3813,0,"UTM:(11S 004 451 10000)",""
"UTM:(11S 005 404 10000)",2.9,2,155,36.4470,-121.9638,0,"UTM:(11S 005 404 10000)",""
"UTM:(11S 005 405 10000)",2.8,9,161,36.5369,-121.9695,0,"UTM:(11S 005 405 10000)",""
"UTM:(11S 005 406 10000)",3.2,21,167,36.6266,-121.9753,0,"UTM:(11S 005 406 10000)",""
"UTM:(11S 005 410 10000)",3.2,348,193,36.9858,-121.9986,0,"UTM:(11S 005 410 10000)",""
"UTM:(11S 005 411 10000)",3.1,79,201,37.0756,-122.0045,0,"UTM:(11S 005 411 10000)",""
"UTM:(11S 005 412 10000)",3.0,14,208,37.1654,-122.0104,0,"UTM:(11S 005 412 10000)",""
"UTM:(11S 005 413 10000)",2.3,58,216,37.2553,-122.0164,0,"UTM:(11S 005 413 10000)",""
"UTM:(11S 005 414 10000)",2.7,372,224,37.3451,-122.0224,0,"UTM:(11S 005 414 10000)",""
"UTM:(11S 005 415 10000)",2.7,247,232,37.4348,-122.0284,0,"UTM:(11S 005 415 10000)",""
"UTM:(11S 005 416 10000)",2.0,8,240,37.5246,-122.0344,0,"UTM:(11S 005 416 10000)",""
"UTM:(11S 005 417 10000)",2.0,9,249,37.6144,-122.0405,0,"UTM:(11S 005 417 10000)",""
"UTM:(11S 005 418 10000)",3.0,6,257,37.7042,-122.0465,0,"UTM:(11S 005 418 10000)",""
"UTM:(11S 005 419 10000)",2.7,1,266,37.7940,-122.0527,0,"UTM:(11S 005 419 10000)",""
"UTM:(11S 005 420 10000)",2.4,63,274,37.8837,-122.0589,0,"UTM:(11S 005 420 10000)",""
"UTM:(11S 005 421 10000)",3.0,78,283,37.9736,-122.0650,0,"UTM:(11S 005 421 10000)",""
"UTM:(11S 005 422 10000)",2.7,1,292,38.0633,-122.0712,0,"UTM:(11S 005 422 10000)",""
"UTM:(11S 005 424 10000)",2.2,1,310,38.2429,-122.0837,0,"UTM:(11S 005 424 10000)",""
"UTM:(11S 006 405 10000)",3.6,118,153,36.5414,-121.8581,0,"UTM:(11S 006 405 10000)",""
"UTM:(11S 006 406 10000)",3.3,168,159,36.6313,-121.8638,0,"UTM:(11S 006 406 10000)",""
"UTM:(11S 006 409 10000)",2.9,6,179,36.9007,-121.8809,0,"UTM:(11S 006 409 10000)",""
"UTM:(11S 006 410 10000)",3.0,68,187,36.9905,-121.8867,0,"UTM:(11S 006 410 10000)",""
"UTM:(11S 006 411 10000)",2.0,5,194,37.0803,-121.8924,0,"UTM:(11S 006 411 10000)",""
"UTM:(11S 006 412 10000)",2.2,1,202,37.1701,-121.8982,0,"UTM:(11S 006 412 10000)",""
"UTM:(11S 006 413 10000)",2.7,96,210,37.2600,-121.9041,0,"UTM:(11S 006 413 10000)",""
"UTM:(11S 006 414 10000)",3.1,522,218,37.3498,-121.9099,0,"UTM:(11S 006 414 10000)",""
"UTM:(11S 006 415 10000)",2.6,203,226,37.4395,-121.9158,0,"UTM:(11S 006 415 10000)",""
"UTM:(11S 006 416 10000)",2.1,18,235,37.5294,-121.9217,0,"UTM:(11S 006 416 10000)",""
"UTM:(11S 006 417 10000)",2.4,25,243,37.6192,-121.9276,0,"UTM:(11S 006 417 10000)",""
"UTM:(11S 006 418 10000)",3.0,258,252,37.7090,-121.9335,0,"UTM:(11S 006 418 10000)",""
"UTM:(11S 006 419 10000)",2.9,137,261,37.7988,-121.9395,0,"UTM:(11S 006 419 10000)",""
"UTM:(11S 006 421 10000)",1.0,3,279,37.9784,-121.9516,0,"UTM:(11S 006 421 10000)",""
"UTM:(11S 006 424 10000)",1.0,2,306,38.2477,-121.9699,0,"UTM:(11S 006 424 10000)",""
"UTM:(11S 006 425 10000)",2.0,2,315,38.3375,-121.9760,0,"UTM:(11S 006 425 10000)",""
"UTM:(11S 007 401 10000)",3.1,1,124,36.1865,-121.7250,0,"UTM:(11S 007 401 10000)",""
"UTM:(11S 007 404 10000)",3.8,12,139,36.4561,-121.7414,0,"UTM:(11S 007 404 10000)",""
"UTM:(11S 007 405 10000)",3.7,17,145,36.5460,-121.7468,0,"UTM:(11S 007 405 10000)",""
"UTM:(11S 007 406 10000)",3.6,55,151,36.6358,-121.7524,0,"UTM:(11S 007 406 10000)",""
"UTM:(11S 007 407 10000)",3.4,28,158,36.7256,-121.7579,0,"UTM:(11S 007 407 10000)",""
"UTM:(11S 007 408 10000)",3.4,20,165,36.8154,-121.7635,0,"UTM:(11S 007 408 10000)",""
"UTM:(11S 007 409 10000)",3.2,66,173,36.9052,-121.7690,0,"UTM:(11S 007 409 10000)",""
"UTM:(11S 007 410 10000)",3.0,17,180,36.9951,-121.7747,0,"UTM:(11S 007 410 10000)",""
"UTM:(11S 007 411 10000)",2.0,2,188,37.0849,-121.7803,0,"UTM:(11S 007 411 10000)",""
"UTM:(11S 007 412 10000)",2.7,14,196,37.1748,-121.7860,0,"UTM:(11S 007 412 10000)",""
"UTM:(11S 007 413 10000)",2.7,104,204,37.2646,-121.7917,0,"UTM:(11S 007 413 10000)",""
"UTM:(11S 007 414 10000)",2.6,16,213,37.3544,-121.7974,0,"UTM:(11S 007 414 10000)",""
"UTM:(11S 007 415 10000)",2.0,2,221,37.4442,-121.8032,0,"UTM:(11S 007 415 10000)",""
"UTM:(11S 007 417 10000)",2.0,5,239,37.6239,-121.8148,0,"UTM:(11S 007 417 10000)",""
"UTM:(11S 007 418 10000)",2.0,12,247,37.7137,-121.8205,0,"UTM:(11S 007 418 10000)",""
"UTM:(11S 007 421 10000)",2.0,2,274,37.9831,-121.8382,0,"UTM:(11S 007 421 10000)",""
"UTM:(11S 008 400 10000)",2.5,1,111,36.1010,-121.6089,0,"UTM:(11S 008 400 10000)",""
"UTM:(11S 008 403 10000)",2.7,2,125,36.3706,-121.6248,0,"UTM:(11S 008 403 10000)",""
"UTM:(11S 008 405 10000)",4.7,2,137,36.5503,-121.6355,0,"UTM:(11S 008 405 10000)",""
"UTM:(11S 008 406 10000)",3.7,141,144,36.6402,-121.6409,0,"UTM:(11S 008 406 10000)",""
"UTM:(11S 008 407 10000)",3.6,52,151,36.7300,-121.6463,0,"UTM:(11S 008 407 10000)",""
"UTM:(11S 008 408 10000)",3.2,16,158,36.8199,-121.6517,0,"UTM:(11S 008 408 10000)",""
"UTM:(11S 008 409 10000)",3.1,9,166,36.9097,-121.6572,0,"UTM:(11S 008 409 10000)",""
"UTM:(11S 008 410 10000)",2.0,3,174,36.9995,-121.6626,0,"UTM:(11S 008 410 10000)",""
"UTM:(11S 008 411 10000)",2.1,18,182,37.0894,-121.6682,0,"UTM:(11S 008 411 10000)",""
"UTM:(11S 008 412 10000)",2.7,15,191,37.1792,-121.6737,0,"UTM:(11S 008 412 10000)",""
"UTM:(11S 008 413 10000)",2.1,2,199,37.2691,-121.6793,0,"UTM:(11S 008 413 10000)",""
"UTM:(11S 008 417 10000)",2.0,2,234,37.6285,-121.7018,0,"UTM:(11S 008 417 10000)",""
"UTM:(11S 008 418 10000)",2.3,18,243,37.7182,-121.7075,0,"UTM:(11S 008 418 10000)",""
"UTM:(11S 008 420 10000)",2.2,1,261,37.8979,-121.7189,0,"UTM:(11S 008 420 10000)",""
"UTM:(11S 008 421 10000)",2.2,1,270,37.9877,-121.7246,0,"UTM:(11S 008 421 10000)",""
"UTM:(11S 008 423 10000)",1.0,1,289,38.1674,-121.7362,0,"UTM:(11S 008 423 10000)",""
"UTM:(11S 008 427 10000)",2.0,2,327,38.5267,-121.7598,0,"UTM:(11S 008 427 10000)",""
"UTM:(11S 009 401 10000)",3.1,1,106,36.1951,-121.5033,0,"UTM:(11S 009 401 10000)",""
"UTM:(11S 009 406 10000)",3.4,2,137,36.6444,-121.5294,0,"UTM:(11S 009 406 10000)",""
"UTM:(11S 009 409 10000)",3.3,3,160,36.9141,-121.5453,0,"UTM:(11S 009 409 10000)",""
"UTM:(11S 009 410 10000)",2.7,35,168,37.0039,-121.5506,0,"UTM:(11S 009 410 10000)",""
"UTM:(11S 009 411 10000)",2.0,5,177,37.0938,-121.5560,0,"UTM:(11S 009 411 10000)",""
"UTM:(11S 009 412 10000)",2.0,4,185,37.1836,-121.5615,0,"UTM:(11S 009 412 10000)",""
"UTM:(11S 009 420 10000)",2.0,7,257,37.9025,-121.6055,0,"UTM:(11S 009 420 10000)",""
"UTM:(11S 009 421 10000)",2.0,1,267,37.9922,-121.6111,0,"UTM:(11S 009 421 10000)",""
"UTM:(11S 009 427 10000)",2.2,1,324,38.5312,-121.6455,0,"UTM:(11S 009 427 10000)",""
"UTM:(11S 010 403 10000)",3.1,1,109,36.3790,-121.4026,0,"UTM:(11S 010 403 10000)",""
"UTM:(11S 010 404 10000)",4.2,5,116,36.4689,-121.4076,0,"UTM:(11S 010 404 10000)",""
"UTM:(11S 010 405 10000)",3.5,2,123,36.5588,-121.4128,0,"UTM:(11S 010 405 10000)",""
"UTM:(11S 010 408 10000)",3.7,50,146,36.8284,-121.4282,0,"UTM:(11S 010 408 10000)",""
"UTM:(11S 010 409 10000)",2.6,3,155,36.9183,-121.4333,0,"UTM:(11S 010 409 10000)",""
"UTM:(11S 010 418 10000)",2.0,8,235,37.7271,-121.4813,0,"UTM:(11S 010 418 10000)",""
"UTM:(11S 010 419 10000)",2.0,1,245,37.8169,-121.4867,0,"UTM:(11S 010 419 10000)",""
"UTM:(11S 010 427 10000)",2.7,242,321,38.5358,-121.5310,0,"UTM:(11S 010 427 10000)",""
"UTM:(11S 010 428 10000)",2.7,47,331,38.6256,-121.5367,0,"UTM:(11S 010 428 10000)",""
"UTM:(11S 011 402 10000)",3.4,3,95,36.2931,-121.2864,0,"UTM:(11S 011 402 10000)",""
"UTM:(11S 011 403 10000)",4.3,3,102,36.3830,-121.2913,0,"UTM:(11S 011 403 10000)",""
"UTM:(11S 011 404 10000)",3.4,9,109,36.4729,-121.2963,0,"UTM:(11S 011 404 10000)",""
"UTM:(11S 011 408 10000)",3.9,12,141,36.8325,-121.3163,0,"UTM:(11S 011 408 10000)",""
"UTM:(11S 011 409 10000)",2.7,4,149,36.9224,-121.3214,0,"UTM:(11S 011 409 10000)",""
"UTM:(11S 011 418 10000)",2.0,3,232,37.7313,-121.3681,0,"UTM:(11S 011 418 10000)",""
"UTM:(11S 011 421 10000)",2.8,3,260,38.0010,-121.3841,0,"UTM:(11S 011 421 10000)",""
"UTM:(11S 011 427 10000)",2.3,30,318,38.5401,-121.4167,0,"UTM:(11S 011 427 10000)",""
"UTM:(11S 011 428 10000)",2.5,17,328,38.6300,-121.4222,0,"UTM:(11S 011 428 10000)",""
"UTM:(11S 011 429 10000)",1.0,1,338,38.7198,-121.4278,0,"UTM:(11S 011 429 10000)",""
"UTM:(11S 012 394 10000)",3.6,21,66,35.5778,-121.1376,0,"UTM:(11S 012 394 10000)",""
"UTM:(11S 012 395 10000)",3.1,1,64,35.6677,-121.1422,0,"UTM:(11S 012 395 10000)",""
"UTM:(11S 012 398 10000)",5.3,1,67,35.9374,-121.1563,0,"UTM:(11S 012 398 10000)",""
"UTM:(11S 012 400 10000)",4.0,3,75,36.1173,-121.1658,0,"UTM:(11S 012 400 10000)",""
"UTM:(11S 012 401 10000)",4.5,24,81,36.2072,-121.1706,0,"UTM:(11S 012 401 10000)",""
"UTM:(11S 012 402 10000)",4.3,1,88,36.2971,-121.1754,0,"UTM:(11S 012 402 10000)",""
"UTM:(11S 012 403 10000)",4.6,1,95,36.3870,-121.1801,0,"UTM:(11S 012 403 10000)",""
"UTM:(11S 012 404 10000)",3.4,1,102,36.4769,-121.1850,0,"UTM:(11S 012 404 10000)",""
"UTM:(11S 012 419 10000)",1.0,1,239,37.8254,-121.2601,0,"UTM:(11S 012 419 10000)",""
"UTM:(11S 012 420 10000)",2.8,19,248,37.9153,-121.2653,0,"UTM:(11S 012 420 10000)",""
"UTM:(11S 012 421 10000)",2.0,3,258,38.0051,-121.2705,0,"UTM:(11S 012 421 10000)",""
"UTM:(11S 012 422 10000)",1.0,1,268,38.0950,-121.2758,0,"UTM:(11S 012 422 10000)",""
"UTM:(11S 012 424 10000)",1.0,1,287,38.2747,-121.2862,0,"UTM:(11S 012 424 10000)",""
"UTM:(11S 012 427 10000)",3.2,2,316,38.5444,-121.3023,0,"UTM:(11S 012 427 10000)",""
"UTM:(11S 012 428 10000)",2.4,6,326,38.6343,-121.3076,0,"UTM:(11S 012 428 10000)",""
"UTM:(11S 012 429 10000)",1.0,1,336,38.7240,-121.3131,0,"UTM:(11S 012 429 10000)",""
"UTM:(11S 012 431 10000)",2.2,1,356,38.9038,-121.3239,0,"UTM:(11S 012 431 10000)",""
"UTM:(11S 013 394 10000)",3.2,4,57,35.5815,-121.0275,0,"UTM:(11S 013 394 10000)",""
"UTM:(11S 013 396 10000)",3.8,1,54,35.7614,-121.0366,0,"UTM:(11S 013 396 10000)",""
"UTM:(11S 013 397 10000)",6.1,1,55,35.8513,-121.0412,0,"UTM:(11S 013 397 10000)",""
"UTM:(11S 013 398 10000)",4.5,2,57,35.9412,-121.0457,0,"UTM:(11S 013 398 10000)",""
"UTM:(11S 013 415 10000)",2.0,2,197,37.4699,-121.1268,0,"UTM:(11S 013 415 10000)",""
"UTM:(11S 013 418 10000)",2.0,2,226,37.7395,-121.1418,0,"UTM:(11S 013 418 10000)",""
"UTM:(11S 013 428 10000)",2.2,1,324,38.6384,-121.1930,0,"UTM:(11S 013 428 10000)",""
"UTM:(11S 013 429 10000)",2.0,1,334,38.7283,-121.1983,0,"UTM:(11S 013 429 10000)",""
"UTM:(11S 014 391 10000)",3.5,6,66,35.3153,-120.9043,0,"UTM:(11S 014 391 10000)",""
"UTM:(11S 014 392 10000)",3.7,18,59,35.4052,-120.9086,0,"UTM:(11S 014 392 10000)",""
"UTM:(11S 014 393 10000)",3.8,1,53,35.4951,-120.9130,0,"UTM:(11S 014 393 10000)",""
"UTM:(11S 014 395 10000)",4.6,3,45,35.6750,-120.9218,0,"UTM:(11S 014 395 10000)",""
"UTM:(11S 014 396 10000)",4.5,2,44,35.7650,-120.9263,0,"UTM:(11S 014 396 10000)",""
"UTM:(11S 014 399 10000)",3.4,1,53,36.0348,-120.9396,0,"UTM:(11S 014 399 10000)",""
"UTM:(11S 014 411 10000)",2.7,2,156,37.1140,-120.9949,0,"UTM:(11S 014 411 10000)",""
"UTM:(11S 014 412 10000)",2.0,1,166,37.2039,-120.9997,0,"UTM:(11S 014 412 10000)",""
"UTM:(11S 014 413 10000)",2.0,5,176,37.2939,-121.0044,0,"UTM:(11S 014 413 10000)",""
"UTM:(11S 014 416 10000)",2.7,2,205,37.5637,-121.0189,0,"UTM:(11S 014 416 10000)",""
"UTM:(11S 014 417 10000)",2.7,19,214,37.6535,-121.0237,0,"UTM:(11S 014 417 10000)",""
"UTM:(11S 015 391 10000)",3.6,73,60,35.3187,-120.7946,0,"UTM:(11S 015 391 10000)",""
"UTM:(11S 015 392 10000)",3.5,17,52,35.4087,-120.7988,0,"UTM:(11S 015 392 10000)",""
"UTM:(11S 015 395 10000)",3.8,2,35,35.6786,-120.8116,0,"UTM:(11S 015 395 10000)",""
"UTM:(11S 015 409 10000)",3.6,2,134,36.9379,-120.8734,0,"UTM:(11S 015 409 10000)",""
"UTM:(11S 015 410 10000)",3.1,32,144,37.0279,-120.8780,0,"UTM:(11S 015 410 10000)",""
"UTM:(11S 015 411 10000)",3.2,4,154,37.1178,-120.8826,0,"UTM:(11S 015 411 10000)",""
"UTM:(11S 015 413 10000)",2.7,1,173,37.2976,-120.8919,0,"UTM:(11S 015 413 10000)",""
"UTM:(11S 015 415 10000)",2.9,2,193,37.4775,-120.9012,0,"UTM:(11S 015 415 10000)",""
"UTM:(11S 015 416 10000)",3.4,1,203,37.5675,-120.9058,0,"UTM:(11S 015 416 10000)",""
"UTM:(11S 015 418 10000)",2.0,4,223,37.7473,-120.9153,0,"UTM:(11S 015 418 10000)",""
"UTM:(11S 015 429 10000)",3.8,1,332,38.7363,-120.9688,0,"UTM:(11S 015 429 10000)",""
"UTM:(11S 016 389 10000)",3.8,36,73,35.1422,-120.6766,0,"UTM:(11S 016 389 10000)",""
"UTM:(11S 016 390 10000)",3.3,171,64,35.2321,-120.6807,0,"UTM:(11S 016 390 10000)",""
"UTM:(11S 016 391 10000)",3.2,103,55,35.3222,-120.6848,0,"UTM:(11S 016 391 10000)",""
"UTM:(11S 016 392 10000)",4.2,11,46,35.4121,-120.6889,0,"UTM:(11S 016 392 10000)",""
"UTM:(11S 016 393 10000)",4.2,115,38,35.5021,-120.6930,0,"UTM:(11S 016 393 10000)",""
"UTM:(11S 016 394 10000)",4.4,95,31,35.5921,-120.6971,0,"UTM:(11S 016 394 10000)",""
"UTM:(11S 016 395 10000)",4.1,18,26,35.6820,-120.7013,0,"UTM:(11S 016 395 10000)",""
"UTM:(11S 016 396 10000)",5.5,4,24,35.7720,-120.7054,0,"UTM:(11S 016 396 10000)",""
"UTM:(11S 016 408 10000)",2.7,1,123,36.8516,-120.7569,0,"UTM:(11S 016 408 10000)",""
"UTM:(11S 016 410 10000)",2.4,2,142,37.0314,-120.7659,0,"UTM:(11S 016 410 10000)",""
"UTM:(11S 016 411 10000)",3.1,1,152,37.1214,-120.7703,0,"UTM:(11S 016 411 10000)",""
"UTM:(11S 016 414 10000)",3.1,1,182,37.3912,-120.7838,0,"UTM:(11S 016 414 10000)",""
"UTM:(11S 016 415 10000)",2.3,4,192,37.4812,-120.7884,0,"UTM:(11S 016 415 10000)",""
"UTM:(11S 016 417 10000)",2.7,1,211,37.6611,-120.7974,0,"UTM:(11S 016 417 10000)",""
"UTM:(11S 016 418 10000)",2.9,1,221,37.7510,-120.8020,0,"UTM:(11S 016 418 10000)",""
"UTM:(11S 017 383 10000)",1.0,1,130,34.6054,-120.5438,0,"UTM:(11S 017 383 10000)",""
"UTM:(11S 017 384 10000)",2.7,19,120,34.6954,-120.5477,0,"UTM:(11S 017 384 10000)",""
"UTM:(11S 017 385 10000)",2.9,19,110,34.7854,-120.5515,0,"UTM:(11S 017 385 10000)",""
"UTM:(11S 017 387 10000)",3.6,10,90,34.9654,-120.5592,0,"UTM:(11S 017 387 10000)",""
"UTM:(11S 017 388 10000)",3.4,21,80,35.0554,-120.5632,0,"UTM:(11S 017 388 10000)",""
"UTM:(11S 017 389 10000)",3.8,96,71,35.1454,-120.5671,0,"UTM:(11S 017 389 10000)",""
"UTM:(11S 017 390 10000)",2.8,9,61,35.2354,-120.5710,0,"UTM:(11S 017 390 10000)",""
"UTM:(11S 017 392 10000)",3.7,15,42,35.4154,-120.5789,0,"UTM:(11S 017 392 10000)",""
"UTM:(11S 017 393 10000)",3.9,2,33,35.5054,-120.5829,0,"UTM:(11S 017 393 10000)",""
"UTM:(11S 017 394 10000)",4.5,9,24,35.5954,-120.5870,0,"UTM:(11S 017 394 10000)",""
"UTM:(11S 017 395 10000)",4.4,12,18,35.6853,-120.5910,0,"UTM:(11S 017 395 10000)",""
"UTM:(11S 017 396 10000)",6.9,2,15,35.7754,-120.5951,0,"UTM:(11S 017 396 10000)",""
"UTM:(11S 017 401 10000)",5.4,1,52,36.2253,-120.6155,0,"UTM:(11S 017 401 10000)",""
"UTM:(11S 017 409 10000)",3.9,4,131,36.9450,-120.6493,0,"UTM:(11S 017 409 10000)",""
"UTM:(11S 017 410 10000)",2.8,3,141,37.0350,-120.6536,0,"UTM:(11S 017 410 10000)",""
"UTM:(11S 017 414 10000)",2.0,4,181,37.3948,-120.6711,0,"UTM:(11S 017 414 10000)",""
"UTM:(11S 017 429 10000)",2.0,1,330,38.7439,-120.7391,0,"UTM:(11S 017 429 10000)",""
"UTM:(11S 018 383 10000)",2.9,53,129,34.6085,-120.4350,0,"UTM:(11S 018 383 10000)",""
"UTM:(11S 018 384 10000)",3.2,42,119,34.6985,-120.4386,0,"UTM:(11S 018 384 10000)",""
"UTM:(11S 018 386 10000)",3.2,105,99,34.8786,-120.4462,0,"UTM:(11S 018 386 10000)",""
"UTM:(11S 018 387 10000)",3.3,80,89,34.9685,-120.4499,0,"UTM:(11S 018 387 10000)",""
"UTM:(11S 018 388 10000)",3.2,24,79,35.0586,-120.4537,0,"UTM:(11S 018 388 10000)",""
"UTM:(11S 018 389 10000)",3.1,1,69,35.1486,-120.4575,0,"UTM:(11S 018 389 10000)",""
"UTM:(11S 018 391 10000)",3.8,2,50,35.3286,-120.4652,0,"UTM:(11S 018 391 10000)",""
"UTM:(11S 018 392 10000)",4.1,2,40,35.4186,-120.4690,0,"UTM:(11S 018 392 10000)",""
"UTM:(11S 018 393 10000)",3.4,2,30,35.5086,-120.4729,0,"UTM:(11S 018 393 10000)",""
"UTM:(11S 018 394 10000)",5.3,2,21,35.5986,-120.4767,0,"UTM:(11S 018 394 10000)",""
"UTM:(11S 018 395 10000)",5.6,1,12,35.6886,-120.4807,0,"UTM:(11S 018 395 10000)",""
"UTM:(11S 018 397 10000)",6.6,2,13,35.8686,-120.4886,0,"UTM:(11S 018 397 10000)",""
"UTM:(11S 018 409 10000)",3.1,1,130,36.9485,-120.5373,0,"UTM:(11S 018 409 10000)",""
"UTM:(11S 018 412 10000)",2.9,2,160,37.2184,-120.5498,0,"UTM:(11S 018 412 10000)",""
"UTM:(11S 018 413 10000)",3.2,8,170,37.3083,-120.5540,0,"UTM:(11S 018 413 10000)",""
"UTM:(11S 018 414 10000)",2.3,7,180,37.3982,-120.5583,0,"UTM:(11S 018 414 10000)",""
"UTM:(11S 018 416 10000)",2.2,1,200,37.5782,-120.5669,0,"UTM:(11S 018 416 10000)",""
"UTM:(11S 019 384 10000)",2.4,4,119,34.7016,-120.3297,0,"UTM:(11S 019 384 10000)",""
"UTM:(11S 019 386 10000)",4.1,1,99,34.8816,-120.3369,0,"UTM:(11S 019 386 10000)",""
"UTM:(11S 019 391 10000)",3.8,1,50,35.3317,-120.3554,0,"UTM:(11S 019 391 10000)",""
"UTM:(11S 019 394 10000)",4.3,1,21,35.6017,-120.3666,0,"UTM:(11S 019 394 10000)",""
"UTM:(11S 019 395 10000)",5.2,4,13,35.6917,-120.3704,0,"UTM:(11S 019 395 10000)",""
"UTM:(11S 019 400 10000)",4.8,35,41,36.1418,-120.3895,0,"UTM:(11S 019 400 10000)",""
