# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"89511",1.0,1,424,39.4018,-119.8731,0,"Reno","NV"
"89701",2.5,5,401,39.1385,-119.6600,0,"Carson City","NV"
"89703",3.4,2,398,39.1519,-119.8440,0,"Carson City","NV"
"89706",1.0,1,408,39.1660,-119.5471,0,"Carson City","NV"
"90001",2.0,2,324,33.9741,-118.2498,0,"Los Angeles","CA"
"90002",1.0,1,325,33.9491,-118.2470,0,"Los Angeles","CA"
"90004",2.2,6,312,34.0762,-118.3114,0,"Los Angeles","CA"
"90005",3.2,7,314,34.0590,-118.3088,0,"Los Angeles","CA"
"90006",2.0,4,315,34.0480,-118.2941,0,"Los Angeles","CA"
"90007",2.8,7,317,34.0277,-118.2851,0,"Los Angeles","CA"
"90010",3.2,41,313,34.0628,-118.3135,0,"Los Angeles","CA"
"90011",3.4,1,321,34.0075,-118.2588,0,"Los Angeles","CA"
"90012",3.1,74,318,34.0659,-118.2386,0,"Los Angeles","CA"
"90013",3.2,37,320,34.0444,-118.2417,0,"Los Angeles","CA"
"90014",3.5,19,319,34.0432,-118.2523,0,"Los Angeles","CA"
"90015",3.8,15,318,34.0396,-118.2667,0,"Los Angeles","CA"
"90016",2.8,8,312,34.0284,-118.3542,0,"Los Angeles","CA"
"90017",3.5,127,317,34.0531,-118.2647,0,"Los Angeles","CA"
"90018",2.0,1,315,34.0280,-118.3177,0,"Los Angeles","CA"
"90019",3.1,9,312,34.0487,-118.3386,0,"Los Angeles","CA"
"90020",3.1,9,313,34.0663,-118.3103,0,"Los Angeles","CA"
"90021",2.7,1,321,34.0292,-118.2388,0,"Los Angeles","CA"
"90022",2.0,1,327,34.0248,-118.1558,0,"Los Angeles","CA"
"90023",2.9,5,324,34.0183,-118.2000,0,"Los Angeles","CA"
"90024",3.2,73,304,34.0653,-118.4350,0,"Los Angeles","CA"
"90025",3.1,77,304,34.0450,-118.4466,0,"Los Angeles","CA"
"90026",2.4,7,316,34.0788,-118.2638,0,"Los Angeles","CA"
"90027",2.6,32,311,34.1251,-118.2906,0,"Los Angeles","CA"
"90028",3.2,40,310,34.0998,-118.3267,0,"Los Angeles","CA"
"90029",2.6,6,313,34.0898,-118.2946,0,"Los Angeles","CA"
"90031",3.5,4,320,34.0796,-118.2114,0,"Los Angeles","CA"
"90032",3.0,2,322,34.0810,-118.1780,0,"Los Angeles","CA"
"90033",2.7,14,321,34.0502,-118.2109,0,"Los Angeles","CA"
"90034",2.3,18,309,34.0307,-118.3995,0,"Los Angeles","CA"
"90035",3.3,15,308,34.0518,-118.3837,0,"Los Angeles","CA"
"90036",3.3,79,310,34.0704,-118.3501,0,"Los Angeles","CA"
"90038",2.2,16,310,34.0890,-118.3267,0,"Los Angeles","CA"
"90039",2.2,8,314,34.1123,-118.2612,0,"Los Angeles","CA"
"90040",2.8,11,330,33.9934,-118.1506,0,"Los Angeles","CA"
"90041",2.4,6,316,34.1371,-118.2073,0,"Los Angeles","CA"
"90042",2.0,5,319,34.1151,-118.1920,0,"Los Angeles","CA"
"90043",2.4,3,316,33.9887,-118.3351,0,"Los Angeles","CA"
"90044",2.0,1,322,33.9530,-118.2915,0,"Los Angeles","CA"
"90045",3.2,72,314,33.9531,-118.4012,0,"Los Angeles","CA"
"90046",2.0,9,306,34.1072,-118.3648,0,"Los Angeles","CA"
"90047",3.3,1,321,33.9539,-118.3088,0,"Los Angeles","CA"
"90048",3.5,50,308,34.0731,-118.3728,0,"Los Angeles","CA"
"90049",2.9,27,298,34.0869,-118.4882,0,"Los Angeles","CA"
"90056",3.0,4,313,33.9931,-118.3737,0,"Los Angeles","CA"
"90057",2.3,6,316,34.0622,-118.2774,0,"Los Angeles","CA"
"90058",2.6,4,324,34.0016,-118.2219,0,"Los Angeles","CA"
"90059",3.1,1,327,33.9256,-118.2499,0,"Los Angeles","CA"
"90061",2.0,1,325,33.9205,-118.2740,0,"Los Angeles","CA"
"90063",2.4,5,324,34.0442,-118.1854,0,"Los Angeles","CA"
"90064",3.2,42,307,34.0372,-118.4242,0,"Los Angeles","CA"
"90065",2.0,8,316,34.1094,-118.2279,0,"Los Angeles","CA"
"90066",2.4,32,308,34.0020,-118.4312,0,"Los Angeles","CA"
"90067",3.6,88,306,34.0576,-118.4140,0,"Los Angeles","CA"
"90068",2.0,10,308,34.1280,-118.3288,0,"Los Angeles","CA"
"90069",2.8,20,306,34.0943,-118.3815,0,"West Hollywood","CA"
"90071",3.5,148,318,34.0524,-118.2556,0,"Los Angeles","CA"
"90073",3.5,3,303,34.0592,-118.4515,0,"Los Angeles","CA"
"90077",3.2,4,300,34.1050,-118.4555,0,"Los Angeles","CA"
"90089",3.2,11,318,34.0219,-118.2883,0,"Los Angeles","CA"
"90095",2.7,33,303,34.0704,-118.4427,0,"Los Angeles","CA"
"90201",3.4,2,330,33.9706,-118.1706,0,"Bell","CA"
"90210",4.3,18,303,34.1022,-118.4146,0,"Beverly Hills","CA"
"90211",3.7,27,308,34.0649,-118.3832,0,"Beverly Hills","CA"
"90212",3.2,25,306,34.0621,-118.4015,0,"Beverly Hills","CA"
"90220",2.0,2,331,33.8794,-118.2371,0,"Compton","CA"
"90221",2.0,4,333,33.8861,-118.2058,0,"Compton","CA"
"90222",2.4,2,329,33.9127,-118.2357,0,"Compton","CA"
"90230",2.5,24,311,33.9949,-118.3993,0,"Culver City","CA"
"90232",2.3,21,310,34.0179,-118.3920,0,"Culver City","CA"
"90240",2.0,4,334,33.9568,-118.1181,0,"Downey","CA"
"90241",3.1,7,335,33.9409,-118.1285,0,"Downey","CA"
"90242",3.2,12,335,33.9223,-118.1414,0,"Downey","CA"
"90245",3.1,110,316,33.9170,-118.4021,0,"El Segundo","CA"
"90247",2.9,4,326,33.8913,-118.2976,0,"Gardena","CA"
"90248",3.3,9,328,33.8780,-118.2843,0,"Gardena","CA"
"90249",2.0,4,324,33.9015,-118.3172,0,"Gardena","CA"
"90250",2.0,5,320,33.9144,-118.3491,0,"Hawthorne","CA"
"90254",2.5,11,321,33.8652,-118.3966,0,"Hermosa Beach","CA"
"90255",2.7,1,326,33.9770,-118.2171,0,"Huntington Park","CA"
"90260",2.1,3,322,33.8886,-118.3519,0,"Lawndale","CA"
"90262",2.9,4,331,33.9236,-118.2009,0,"Lynwood","CA"
"90263",2.0,2,286,34.0392,-118.7082,0,"Malibu","CA"
"90265",2.7,8,277,34.0656,-118.8164,0,"Malibu","CA"
"90266",2.7,31,319,33.8894,-118.3973,0,"Manhattan Beach","CA"
"90270",2.7,1,327,33.9886,-118.1874,0,"Maywood","CA"
"90272",2.4,5,295,34.0798,-118.5444,0,"Pacific Palisades","CA"
"90274",2.0,11,329,33.7704,-118.3721,0,"Palos Verdes Peninsula","CA"
"90275",2.4,12,331,33.7553,-118.3631,0,"Rancho Palos Verdes","CA"
"90277",2.1,23,324,33.8305,-118.3840,0,"Redondo Beach","CA"
"90278",2.4,28,322,33.8734,-118.3703,0,"Redondo Beach","CA"
"90280",2.9,6,330,33.9444,-118.1920,0,"South Gate","CA"
"90290",2.0,3,288,34.1019,-118.6116,0,"Topanga","CA"
"90291",2.3,16,307,33.9940,-118.4637,0,"Venice","CA"
"90292",3.0,40,310,33.9713,-118.4453,0,"Marina del Rey","CA"
"90293",2.4,7,311,33.9546,-118.4412,0,"Playa del Rey","CA"
"90301",3.2,5,317,33.9564,-118.3586,0,"Inglewood","CA"
"90302",2.5,1,316,33.9746,-118.3552,0,"Inglewood","CA"
"90303",4.6,3,320,33.9363,-118.3311,0,"Inglewood","CA"
"90304",2.2,1,318,33.9370,-118.3587,0,"Inglewood","CA"
"90305",3.3,1,319,33.9583,-118.3312,0,"Inglewood","CA"
"90401",2.9,47,303,34.0149,-118.4930,0,"Santa Monica","CA"
"90402",2.2,3,301,34.0350,-118.5034,0,"Santa Monica","CA"
"90403",2.9,26,302,34.0307,-118.4905,0,"Santa Monica","CA"
"90404",3.1,89,304,34.0267,-118.4737,0,"Santa Monica","CA"
"90405",2.9,33,305,34.0114,-118.4689,0,"Santa Monica","CA"
"90501",2.9,24,329,33.8336,-118.3143,0,"Torrance","CA"
"90502",3.3,15,330,33.8352,-118.2930,0,"Torrance","CA"
"90503",2.5,29,325,33.8420,-118.3516,0,"Torrance","CA"
"90504",2.6,10,325,33.8696,-118.3299,0,"Torrance","CA"
"90505",2.4,18,328,33.8087,-118.3483,0,"Torrance","CA"
"90601",2.6,7,338,34.0014,-118.0295,0,"Whittier","CA"
"90602",2.0,6,340,33.9700,-118.0309,0,"Whittier","CA"
"90603",2.9,4,345,33.9457,-117.9918,0,"Whittier","CA"
"90604",3.3,6,344,33.9302,-118.0128,0,"Whittier","CA"
"90605",2.0,3,342,33.9576,-118.0154,0,"Whittier","CA"
"90606",2.0,2,337,33.9772,-118.0660,0,"Whittier","CA"
"90620",2.9,11,350,33.8463,-118.0115,0,"Buena Park","CA"
"90621",2.4,5,349,33.8749,-117.9932,0,"Buena Park","CA"
"90623",3.3,10,347,33.8505,-118.0410,0,"La Palma","CA"
"90630",2.7,49,350,33.8181,-118.0381,0,"Cypress","CA"
"90631",2.0,10,348,33.9418,-117.9514,0,"La Habra","CA"
"90638",2.9,9,346,33.9026,-118.0090,0,"La Mirada","CA"
"90639",2.0,4,346,33.9059,-118.0148,0,"La Mirada","CA"
"90640",2.0,7,331,34.0147,-118.1109,0,"Montebello","CA"
"90650",3.2,21,340,33.9070,-118.0828,0,"Norwalk","CA"
"90660",2.4,4,334,33.9889,-118.0903,0,"Pico Rivera","CA"
"90670",2.2,19,340,33.9318,-118.0621,0,"Santa Fe Springs","CA"
"90680",2.6,7,354,33.8011,-117.9949,0,"Stanton","CA"
"90701",3.3,2,343,33.8676,-118.0807,0,"Artesia","CA"
"90703",2.8,31,344,33.8680,-118.0687,0,"Cerritos","CA"
"90706",2.8,12,338,33.8880,-118.1272,0,"Bellflower","CA"
"90710",2.0,8,332,33.7981,-118.2993,0,"Harbor City","CA"
"90712",2.4,8,340,33.8492,-118.1470,0,"Lakewood","CA"
"90713",2.5,10,342,33.8479,-118.1126,0,"Lakewood","CA"
"90715",2.0,2,345,33.8405,-118.0788,0,"Lakewood","CA"
"90716",2.0,2,346,33.8307,-118.0734,0,"Hawaiian Gardens","CA"
"90717",2.0,3,331,33.7930,-118.3178,0,"Lomita","CA"
"90720",2.4,11,349,33.7956,-118.0638,0,"Los Alamitos","CA"
"90723",2.7,6,335,33.8976,-118.1647,0,"Paramount","CA"
"90731",3.1,16,337,33.7411,-118.2845,0,"San Pedro","CA"
"90732",2.0,3,335,33.7408,-118.3115,0,"San Pedro","CA"
"90740",2.3,14,352,33.7545,-118.0713,0,"Seal Beach","CA"
"90742",1.0,1,354,33.7176,-118.0717,0,"Sunset Beach","CA"
"90744",2.3,7,336,33.7824,-118.2611,0,"Wilmington","CA"
"90745",2.0,6,333,33.8226,-118.2621,0,"Carson","CA"
"90746",2.0,6,332,33.8493,-118.2571,0,"Carson","CA"
"90802",3.5,68,342,33.7546,-118.2111,0,"Long Beach","CA"
"90803",2.7,18,347,33.7618,-118.1233,0,"Long Beach","CA"
"90804",3.6,4,344,33.7828,-118.1497,0,"Long Beach","CA"
"90805",2.0,7,336,33.8649,-118.1808,0,"Long Beach","CA"
"90806",2.0,11,340,33.8049,-118.1892,0,"Long Beach","CA"
"90807",2.6,18,339,33.8286,-118.1782,0,"Long Beach","CA"
"90808",2.3,25,344,33.8238,-118.1151,0,"Long Beach","CA"
"90810",2.1,15,336,33.8193,-118.2212,0,"Long Beach","CA"
"90813",2.4,3,340,33.7807,-118.2015,0,"Long Beach","CA"
"90814",3.2,3,345,33.7717,-118.1441,0,"Long Beach","CA"
"90815",2.5,13,345,33.7962,-118.1160,0,"Long Beach","CA"
"90822",2.9,2,340,33.7377,-118.2572,0,"Long Beach","CA"
"90840",2.0,4,346,33.7840,-118.1148,0,"Long Beach","CA"
"91001",2.0,14,318,34.1952,-118.1381,0,"Altadena","CA"
"91006",2.7,18,330,34.1359,-118.0274,0,"Arcadia","CA"
"91007",2.8,11,329,34.1288,-118.0479,0,"Arcadia","CA"
"91010",2.1,5,335,34.1399,-117.9571,0,"Duarte","CA"
"91011",2.5,9,318,34.2248,-118.1114,0,"La Canada Flintridge","CA"
"91016",2.5,38,332,34.1665,-117.9829,0,"Monrovia","CA"
"91020",2.2,2,310,34.2114,-118.2307,0,"Montrose","CA"
"91024",2.2,8,326,34.1691,-118.0499,0,"Sierra Madre","CA"
"91030",2.5,17,322,34.1104,-118.1572,0,"South Pasadena","CA"
"91040",2.2,2,302,34.2413,-118.3147,0,"Sunland","CA"
"91042",2.0,8,305,34.2826,-118.2379,0,"Tujunga","CA"
"91101",3.3,100,321,34.1466,-118.1389,0,"Pasadena","CA"
"91103",2.8,61,318,34.1669,-118.1647,0,"Pasadena","CA"
"91104",2.5,9,321,34.1680,-118.1235,0,"Pasadena","CA"
"91105",2.7,33,319,34.1399,-118.1682,0,"Pasadena","CA"
"91106",2.6,73,322,34.1390,-118.1276,0,"Pasadena","CA"
"91107",2.9,42,324,34.1588,-118.0872,0,"Pasadena","CA"
"91108",3.4,4,324,34.1224,-118.1137,0,"San Marino","CA"
"91123",3.1,1,320,34.1428,-118.1578,0,"Pasadena","CA"
"91201",2.8,29,308,34.1703,-118.2891,0,"Glendale","CA"
"91202",2.7,15,310,34.1683,-118.2679,0,"Glendale","CA"
"91203",3.2,68,311,34.1527,-118.2640,0,"Glendale","CA"
"91204",3.2,11,312,34.1362,-118.2606,0,"Glendale","CA"
"91205",2.0,14,313,34.1366,-118.2435,0,"Glendale","CA"
"91206",2.8,16,314,34.1607,-118.2145,0,"Glendale","CA"
"91207",3.8,2,309,34.1847,-118.2588,0,"Glendale","CA"
"91208",2.3,3,310,34.1961,-118.2404,0,"Glendale","CA"
"91214",2.0,6,307,34.2356,-118.2454,0,"La Crescenta","CA"
"91301",2.8,51,276,34.1362,-118.7569,0,"Agoura Hills","CA"
"91302",2.7,52,282,34.1247,-118.6736,0,"Calabasas","CA"
"91303",2.8,20,283,34.1979,-118.6018,0,"Canoga Park","CA"
"91304",3.2,38,279,34.2240,-118.6332,0,"Canoga Park","CA"
"91306",3.0,26,284,34.2101,-118.5759,0,"Winnetka","CA"
"91307",2.8,16,277,34.2052,-118.6786,0,"West Hills","CA"
"91311",3.2,91,277,34.2856,-118.6045,0,"Chatsworth","CA"
"91316",3.2,15,291,34.1652,-118.5160,0,"Encino","CA"
"91320",2.9,72,260,34.1416,-118.9789,0,"Newbury Park","CA"
"91321",3.1,24,282,34.3579,-118.4738,0,"Newhall","CA"
"91324",3.3,28,284,34.2385,-118.5502,0,"Northridge","CA"
"91325",3.2,44,286,34.2369,-118.5182,0,"Northridge","CA"
"91326",3.2,11,281,34.2804,-118.5561,0,"Porter Ranch","CA"
"91330",3.5,15,285,34.2418,-118.5270,0,"Northridge","CA"
"91331",2.3,7,293,34.2558,-118.4203,0,"Pacoima","CA"
"91335",3.3,41,287,34.2013,-118.5407,0,"Reseda","CA"
"91340",2.5,7,290,34.2870,-118.4348,0,"San Fernando","CA"
"91342",3.0,47,296,34.3503,-118.3008,0,"Sylmar","CA"
"91343",2.7,23,289,34.2384,-118.4807,0,"North Hills","CA"
"91344",3.1,34,284,34.2915,-118.5062,0,"Granada Hills","CA"
"91345",3.3,14,289,34.2665,-118.4604,0,"Mission Hills","CA"
"91350",3.3,33,275,34.4257,-118.5141,0,"Santa Clarita","CA"
"91351",3.0,16,279,34.4316,-118.4646,0,"Canyon Country","CA"
"91352",2.1,9,299,34.2303,-118.3544,0,"Sun Valley","CA"
"91354",2.8,19,271,34.4522,-118.5527,0,"Valencia","CA"
"91355",3.3,119,268,34.4226,-118.6064,0,"Valencia","CA"
"91356",3.1,19,290,34.1539,-118.5467,0,"Tarzana","CA"
"91360",2.0,31,261,34.2140,-118.8808,0,"Thousand Oaks","CA"
"91361",3.0,48,266,34.1460,-118.8782,0,"Westlake Village","CA"
"91362",3.0,72,267,34.1925,-118.8194,0,"Thousand Oaks","CA"
"91364",3.2,22,286,34.1551,-118.5954,0,"Woodland Hills","CA"
"91367",3.4,133,283,34.1764,-118.6160,0,"Woodland Hills","CA"
"91371",2.0,1,285,34.1838,-118.5803,0,"Woodland Hills","CA"
"91377",2.9,9,272,34.1859,-118.7653,0,"Oak Park","CA"
"91381",2.7,7,271,34.3680,-118.6132,0,"Stevenson Ranch","CA"
"91384",3.3,23,257,34.5547,-118.6444,0,"Castaic","CA"
"91387",2.9,18,283,34.4233,-118.4102,0,"Canyon Country","CA"
"91390",3.4,17,279,34.5253,-118.3943,0,"Santa Clarita","CA"
"91401",3.5,24,297,34.1781,-118.4315,0,"Van Nuys","CA"
"91402",3.3,17,293,34.2242,-118.4447,0,"Panorama City","CA"
"91403",3.3,52,296,34.1467,-118.4630,0,"Sherman Oaks","CA"
"91405",3.5,14,294,34.2011,-118.4479,0,"Van Nuys","CA"
"91406",3.1,63,291,34.1988,-118.4897,0,"Van Nuys","CA"
"91411",3.2,18,295,34.1778,-118.4591,0,"Van Nuys","CA"
"91423",3.5,28,298,34.1482,-118.4326,0,"Sherman Oaks","CA"
"91436",3.6,39,294,34.1500,-118.4943,0,"Encino","CA"
"91501",2.0,3,305,34.2029,-118.2985,0,"Burbank","CA"
"91502",2.8,25,306,34.1768,-118.3092,0,"Burbank","CA"
"91504",2.6,19,303,34.2028,-118.3289,0,"Burbank","CA"
"91505",3.1,61,303,34.1770,-118.3479,0,"Burbank","CA"
"91506",2.3,15,305,34.1713,-118.3240,0,"Burbank","CA"
"91521",3.0,13,306,34.1571,-118.3253,0,"Burbank","CA"
"91522",3.0,22,306,34.1485,-118.3375,0,"Burbank","CA"
"91523",3.0,3,306,34.1543,-118.3332,0,"Burbank","CA"
"91601",3.4,36,302,34.1682,-118.3721,0,"North Hollywood","CA"
"91602",2.8,9,303,34.1507,-118.3660,0,"North Hollywood","CA"
"91604",2.8,35,302,34.1395,-118.3931,0,"Studio City","CA"
"91605",2.3,19,297,34.2067,-118.4011,0,"North Hollywood","CA"
"91606",3.6,18,299,34.1868,-118.3890,0,"North Hollywood","CA"
"91607",3.0,18,300,34.1664,-118.3999,0,"Valley Village","CA"
"91608",2.7,27,305,34.1387,-118.3528,0,"Universal City","CA"
"91702",2.0,6,340,34.1336,-117.9089,0,"Azusa","CA"
"91706",2.0,7,337,34.0985,-117.9678,0,"Baldwin Park","CA"
"91709",2.0,5,365,33.9506,-117.7259,0,"Chino Hills","CA"
"91710",2.8,4,365,34.0041,-117.6789,0,"Chino","CA"
"91711",2.0,5,355,34.1267,-117.7155,0,"Claremont","CA"
"91722",2.0,2,342,34.0972,-117.9058,0,"Covina","CA"
"91723",2.0,6,344,34.0849,-117.8866,0,"Covina","CA"
"91724",2.0,5,347,34.0810,-117.8552,0,"Covina","CA"
"91730",2.0,6,368,34.0996,-117.5795,0,"Rancho Cucamonga","CA"
"91731",3.0,10,333,34.0789,-118.0414,0,"El Monte","CA"
"91732",2.0,5,335,34.0723,-118.0148,0,"El Monte","CA"
"91733",2.9,2,334,34.0455,-118.0529,0,"South El Monte","CA"
"91737",2.0,2,364,34.1517,-117.5827,0,"Rancho Cucamonga","CA"
"91739",2.0,1,370,34.1352,-117.5256,0,"Rancho Cucamonga","CA"
"91740",2.8,3,345,34.1185,-117.8537,0,"Glendora","CA"
"91741",2.9,2,344,34.1543,-117.8409,0,"Glendora","CA"
"91744",2.2,7,344,34.0290,-117.9373,0,"La Puente","CA"
"91745",2.5,10,342,34.0006,-117.9759,0,"Hacienda Heights","CA"
"91746",3.0,9,339,34.0441,-117.9886,0,"La Puente","CA"
"91748",3.4,4,350,33.9764,-117.8986,0,"Rowland Heights","CA"
"91750",2.4,4,351,34.1432,-117.7622,0,"La Verne","CA"
"91752",2.2,1,377,33.9963,-117.5337,0,"Mira Loma","CA"
"91754",2.9,8,326,34.0519,-118.1459,0,"Monterey Park","CA"
"91755",3.2,8,329,34.0486,-118.1147,0,"Monterey Park","CA"
"91761",2.7,9,370,34.0345,-117.5927,0,"Ontario","CA"
"91762",2.0,5,369,33.9939,-117.6353,0,"Ontario","CA"
"91763",2.4,2,360,34.0722,-117.6984,0,"Montclair","CA"
"91764",2.5,7,367,34.0752,-117.6025,0,"Ontario","CA"
"91765",2.8,3,356,33.9874,-117.8152,0,"Diamond Bar","CA"
"91766",2.4,4,357,34.0417,-117.7572,0,"Pomona","CA"
"91767",2.9,2,356,34.0815,-117.7385,0,"Pomona","CA"
"91768",2.8,8,353,34.0632,-117.7892,0,"Pomona","CA"
"91770",2.6,11,330,34.0643,-118.0836,0,"Rosemead","CA"
"91773",2.7,9,349,34.1072,-117.8089,0,"San Dimas","CA"
"91775",2.0,4,327,34.1146,-118.0892,0,"San Gabriel","CA"
"91776",3.5,3,328,34.0897,-118.0955,0,"San Gabriel","CA"
"91780",2.6,4,330,34.1017,-118.0557,0,"Temple City","CA"
"91784",2.0,3,359,34.1410,-117.6592,0,"Upland","CA"
"91786",2.0,8,361,34.1052,-117.6621,0,"Upland","CA"
"91789",2.0,3,350,34.0208,-117.8541,0,"Walnut","CA"
"91790",2.9,8,341,34.0673,-117.9376,0,"West Covina","CA"
"91791",2.6,3,345,34.0607,-117.8938,0,"West Covina","CA"
"91792",2.0,4,347,34.0254,-117.9001,0,"West Covina","CA"
"91801",2.5,7,325,34.0906,-118.1282,0,"Alhambra","CA"
"91803",3.2,8,325,34.0747,-118.1462,0,"Alhambra","CA"
"91901",2.0,1,516,32.8065,-116.7152,0,"Alpine","CA"
"91913",1.0,1,510,32.6327,-116.9857,0,"Chula Vista","CA"
"91941",1.0,2,499,32.7612,-117.0017,0,"La Mesa","CA"
"92007",1.0,3,461,33.0193,-117.2700,0,"Cardiff By the Sea","CA"
"92008",1.0,3,448,33.1467,-117.3184,0,"Carlsbad","CA"
"92009",2.0,3,457,33.0961,-117.2447,0,"Carlsbad","CA"
"92020",1.0,1,499,32.7965,-116.9705,0,"El Cajon","CA"
"92024",2.0,7,459,33.0588,-117.2556,0,"Encinitas","CA"
"92026",1.0,1,459,33.2143,-117.1137,0,"Escondido","CA"
"92028",2.0,2,435,33.4049,-117.2514,0,"Fallbrook","CA"
"92029",1.0,2,466,33.0815,-117.1323,0,"Escondido","CA"
"92037",2.0,5,475,32.8550,-117.2499,0,"La Jolla","CA"
"92054",2.0,2,442,33.1941,-117.3555,0,"Oceanside","CA"
"92055",2.0,2,426,33.3770,-117.4088,0,"Camp Pendleton","CA"
"92056",2.0,2,447,33.2015,-117.2893,0,"Oceanside","CA"
"92057",1.0,1,443,33.2522,-117.2903,0,"Oceanside","CA"
"92064",2.0,5,481,32.9851,-117.0207,0,"Poway","CA"
"92065",2.0,3,490,33.0428,-116.8481,0,"Ramona","CA"
"92069",2.7,1,458,33.1754,-117.1575,0,"San Marcos","CA"
"92071",2.0,1,490,32.8655,-117.0144,0,"Santee","CA"
"92082",2.0,2,465,33.2539,-116.9945,0,"Valley Center","CA"
"92083",3.1,1,450,33.1981,-117.2482,0,"Vista","CA"
"92084",1.0,1,451,33.2218,-117.2050,0,"Vista","CA"
"92101",2.5,42,490,32.7234,-117.1693,0,"San Diego","CA"
"92104",2.0,1,492,32.7428,-117.1267,0,"San Diego","CA"
"92105",1.0,1,494,32.7376,-117.0925,0,"San Diego","CA"
"92106",1.0,1,487,32.7090,-117.2322,0,"San Diego","CA"
"92107",2.2,3,484,32.7416,-117.2434,0,"San Diego","CA"
"92108",2.0,9,488,32.7736,-117.1438,0,"San Diego","CA"
"92109",2.2,3,481,32.7914,-117.2336,0,"San Diego","CA"
"92111",1.0,1,484,32.8065,-117.1689,0,"San Diego","CA"
"92115",1.0,1,494,32.7611,-117.0716,0,"San Diego","CA"
"92117",2.0,3,480,32.8249,-117.2000,0,"San Diego","CA"
"92119",1.0,2,494,32.8067,-117.0302,0,"San Diego","CA"
"92121",2.0,9,475,32.8981,-117.2016,0,"San Diego","CA"
"92122",2.0,4,477,32.8568,-117.2102,0,"San Diego","CA"
"92123",2.0,1,486,32.8068,-117.1352,0,"San Diego","CA"
"92124",2.0,2,488,32.8237,-117.0945,0,"San Diego","CA"
"92126",1.0,2,478,32.9125,-117.1430,0,"San Diego","CA"
"92127",2.0,3,471,33.0230,-117.1222,0,"San Diego","CA"
"92128",2.0,3,477,32.9965,-117.0728,0,"San Diego","CA"
"92129",1.0,2,475,32.9681,-117.1277,0,"San Diego","CA"
"92130",2.0,5,471,32.9492,-117.2056,0,"San Diego","CA"
"92131",2.0,3,483,32.9192,-117.0681,0,"San Diego","CA"
"92201",2.0,8,498,33.7076,-116.2345,0,"Indio","CA"
"92203",2.7,1,495,33.7518,-116.2417,0,"Indio","CA"
"92211",2.0,8,487,33.7643,-116.3302,0,"Palm Desert","CA"
"92223",2.0,2,425,33.9175,-116.9928,0,"Beaumont","CA"
"92227",2.0,1,601,33.0077,-115.4295,0,"Brawley","CA"
"92234",2.0,2,473,33.8157,-116.4665,0,"Cathedral City","CA"
"92241",1.0,1,481,33.8659,-116.3338,0,"Desert Hot Springs","CA"
"92243",2.0,1,602,32.7734,-115.6010,0,"El Centro","CA"
"92252",2.2,1,472,34.1567,-116.2880,0,"Joshua Tree","CA"
"92253",2.0,2,497,33.6545,-116.2811,0,"La Quinta","CA"
"92256",2.7,1,448,34.0972,-116.5954,0,"Morongo Valley","CA"
"92260",2.0,6,485,33.6890,-116.3971,0,"Palm Desert","CA"
"92262",2.0,4,462,33.8625,-116.5683,0,"Palm Springs","CA"
"92264",2.0,2,471,33.7409,-116.5360,0,"Palm Springs","CA"
