# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 056 419 10000)",1.0,1,257,37.9002,-122.2606,0,"UTM:(10S 056 419 10000)",""
"UTM:(10S 056 420 10000)",1.0,2,248,37.9903,-122.2597,0,"UTM:(10S 056 420 10000)",""
"UTM:(10S 056 421 10000)",2.3,2,240,38.0804,-122.2588,0,"UTM:(10S 056 421 10000)",""
"UTM:(10S 056 423 10000)",2.0,2,224,38.2607,-122.2570,0,"UTM:(10S 056 423 10000)",""
"UTM:(10S 056 424 10000)",2.0,2,216,38.3508,-122.2561,0,"UTM:(10S 056 424 10000)",""
"UTM:(10S 056 434 10000)",2.0,1,154,39.2519,-122.2466,0,"UTM:(10S 056 434 10000)",""
"UTM:(10S 056 437 10000)",3.5,9,144,39.5221,-122.2438,0,"UTM:(10S 056 437 10000)",""
"UTM:(10S 056 439 10000)",2.7,1,140,39.7023,-122.2418,0,"UTM:(10S 056 439 10000)",""
"UTM:(10S 056 444 10000)",2.0,3,143,40.1529,-122.2368,0,"UTM:(10S 056 444 10000)",""
"UTM:(10S 056 447 10000)",2.0,1,153,40.4231,-122.2338,0,"UTM:(10S 056 447 10000)",""
"UTM:(10S 057 414 10000)",2.0,3,295,37.4488,-122.1521,0,"UTM:(10S 057 414 10000)",""
"UTM:(10S 057 417 10000)",3.1,2,269,37.7191,-122.1489,0,"UTM:(10S 057 417 10000)",""
"UTM:(10S 057 433 10000)",2.0,2,150,39.1609,-122.1319,0,"UTM:(10S 057 433 10000)",""
"UTM:(10S 057 437 10000)",2.0,1,134,39.5213,-122.1274,0,"UTM:(10S 057 437 10000)",""
"UTM:(10S 057 439 10000)",2.7,1,130,39.7015,-122.1251,0,"UTM:(10S 057 439 10000)",""
"UTM:(10S 057 440 10000)",2.7,1,130,39.7916,-122.1240,0,"UTM:(10S 057 440 10000)",""
"UTM:(10S 057 441 10000)",2.0,1,130,39.8817,-122.1228,0,"UTM:(10S 057 441 10000)",""
"UTM:(10S 057 444 10000)",2.5,2,134,40.1520,-122.1194,0,"UTM:(10S 057 444 10000)",""
"UTM:(10S 058 409 10000)",2.6,1,337,36.9973,-122.0447,0,"UTM:(10S 058 409 10000)",""
"UTM:(10S 058 419 10000)",2.4,4,247,37.8985,-122.0332,0,"UTM:(10S 058 419 10000)",""
"UTM:(10S 058 420 10000)",2.2,10,238,37.9886,-122.0320,0,"UTM:(10S 058 420 10000)",""
"UTM:(10S 058 423 10000)",2.3,3,213,38.2590,-122.0284,0,"UTM:(10S 058 423 10000)",""
"UTM:(10S 058 424 10000)",2.7,2,204,38.3491,-122.0272,0,"UTM:(10S 058 424 10000)",""
"UTM:(10S 058 425 10000)",2.7,1,196,38.4392,-122.0260,0,"UTM:(10S 058 425 10000)",""
"UTM:(10S 058 431 10000)",2.0,1,153,38.9798,-122.0187,0,"UTM:(10S 058 431 10000)",""
"UTM:(10S 058 433 10000)",3.3,5,142,39.1600,-122.0161,0,"UTM:(10S 058 433 10000)",""
"UTM:(10S 058 434 10000)",3.2,8,137,39.2501,-122.0148,0,"UTM:(10S 058 434 10000)",""
"UTM:(10S 059 413 10000)",2.0,2,297,37.3569,-121.9273,0,"UTM:(10S 059 413 10000)",""
"UTM:(10S 059 416 10000)",2.6,2,269,37.6272,-121.9234,0,"UTM:(10S 059 416 10000)",""
"UTM:(10S 059 417 10000)",2.1,14,260,37.7173,-121.9220,0,"UTM:(10S 059 417 10000)",""
"UTM:(10S 059 418 10000)",2.6,19,251,37.8075,-121.9207,0,"UTM:(10S 059 418 10000)",""
"UTM:(10S 059 423 10000)",2.0,2,207,38.2580,-121.9141,0,"UTM:(10S 059 423 10000)",""
"UTM:(10S 059 425 10000)",2.0,1,191,38.4382,-121.9115,0,"UTM:(10S 059 425 10000)",""
"UTM:(10S 059 426 10000)",2.2,1,183,38.5283,-121.9101,0,"UTM:(10S 059 426 10000)",""
"UTM:(10S 059 428 10000)",2.0,1,167,38.7085,-121.9074,0,"UTM:(10S 059 428 10000)",""
"UTM:(10S 059 433 10000)",3.1,2,134,39.1590,-121.9004,0,"UTM:(10S 059 433 10000)",""
"UTM:(10S 059 439 10000)",3.1,33,111,39.6996,-121.8919,0,"UTM:(10S 059 439 10000)",""
"UTM:(10S 059 440 10000)",2.8,55,110,39.7896,-121.8904,0,"UTM:(10S 059 440 10000)",""
"UTM:(10S 059 447 10000)",1.0,1,127,40.4202,-121.8802,0,"UTM:(10S 059 447 10000)",""
"UTM:(10S 060 413 10000)",2.0,2,293,37.3558,-121.8143,0,"UTM:(10S 060 413 10000)",""
"UTM:(10S 060 425 10000)",3.0,3,185,38.4371,-121.7969,0,"UTM:(10S 060 425 10000)",""
"UTM:(10S 060 426 10000)",2.8,96,177,38.5272,-121.7954,0,"UTM:(10S 060 426 10000)",""
"UTM:(10S 060 427 10000)",2.5,4,169,38.6173,-121.7938,0,"UTM:(10S 060 427 10000)",""
"UTM:(10S 060 428 10000)",2.8,33,161,38.7074,-121.7923,0,"UTM:(10S 060 428 10000)",""
"UTM:(10S 060 437 10000)",2.9,2,107,39.5182,-121.7784,0,"UTM:(10S 060 437 10000)",""
"UTM:(10S 060 438 10000)",3.3,3,104,39.6083,-121.7768,0,"UTM:(10S 060 438 10000)",""
"UTM:(10S 060 439 10000)",2.9,34,102,39.6984,-121.7753,0,"UTM:(10S 060 439 10000)",""
"UTM:(10S 060 440 10000)",3.2,11,101,39.7884,-121.7737,0,"UTM:(10S 060 440 10000)",""
"UTM:(10S 060 441 10000)",2.0,1,101,39.8786,-121.7721,0,"UTM:(10S 060 441 10000)",""
"UTM:(10S 060 448 10000)",3.8,1,125,40.5091,-121.7606,0,"UTM:(10S 060 448 10000)",""
"UTM:(10S 061 426 10000)",2.8,49,172,38.5260,-121.6806,0,"UTM:(10S 061 426 10000)",""
"UTM:(10S 061 427 10000)",2.2,1,163,38.6161,-121.6791,0,"UTM:(10S 061 427 10000)",""
"UTM:(10S 061 428 10000)",3.1,4,155,38.7062,-121.6774,0,"UTM:(10S 061 428 10000)",""
"UTM:(10S 061 432 10000)",3.3,4,125,39.0665,-121.6706,0,"UTM:(10S 061 432 10000)",""
"UTM:(10S 061 433 10000)",2.9,43,118,39.1566,-121.6690,0,"UTM:(10S 061 433 10000)",""
"UTM:(10S 061 435 10000)",3.2,4,107,39.3368,-121.6655,0,"UTM:(10S 061 435 10000)",""
"UTM:(10S 061 436 10000)",2.0,1,102,39.4269,-121.6638,0,"UTM:(10S 061 436 10000)",""
"UTM:(10S 061 437 10000)",3.4,2,98,39.5170,-121.6621,0,"UTM:(10S 061 437 10000)",""
"UTM:(10S 061 438 10000)",3.3,4,95,39.6070,-121.6604,0,"UTM:(10S 061 438 10000)",""
"UTM:(10S 061 439 10000)",3.6,6,92,39.6971,-121.6586,0,"UTM:(10S 061 439 10000)",""
"UTM:(10S 061 440 10000)",3.2,23,91,39.7871,-121.6569,0,"UTM:(10S 061 440 10000)",""
"UTM:(10S 061 441 10000)",2.6,6,91,39.8773,-121.6551,0,"UTM:(10S 061 441 10000)",""
"UTM:(10S 062 406 10000)",3.1,1,355,36.7225,-121.6002,0,"UTM:(10S 062 406 10000)",""
"UTM:(10S 062 425 10000)",2.7,1,176,38.4346,-121.5678,0,"UTM:(10S 062 425 10000)",""
"UTM:(10S 062 426 10000)",2.8,28,167,38.5247,-121.5660,0,"UTM:(10S 062 426 10000)",""
"UTM:(10S 062 427 10000)",3.0,97,158,38.6147,-121.5642,0,"UTM:(10S 062 427 10000)",""
"UTM:(10S 062 428 10000)",2.2,4,150,38.7048,-121.5624,0,"UTM:(10S 062 428 10000)",""
"UTM:(10S 062 429 10000)",2.0,1,141,38.7948,-121.5606,0,"UTM:(10S 062 429 10000)",""
"UTM:(10S 062 431 10000)",2.1,1,126,38.9750,-121.5570,0,"UTM:(10S 062 431 10000)",""
"UTM:(10S 062 432 10000)",2.7,3,118,39.0652,-121.5551,0,"UTM:(10S 062 432 10000)",""
"UTM:(10S 062 433 10000)",3.0,38,111,39.1552,-121.5532,0,"UTM:(10S 062 433 10000)",""
"UTM:(10S 062 435 10000)",3.4,1,99,39.3354,-121.5496,0,"UTM:(10S 062 435 10000)",""
"UTM:(10S 062 436 10000)",3.1,4,94,39.4254,-121.5477,0,"UTM:(10S 062 436 10000)",""
"UTM:(10S 062 437 10000)",3.0,34,89,39.5155,-121.5458,0,"UTM:(10S 062 437 10000)",""
"UTM:(10S 062 439 10000)",3.3,4,83,39.6957,-121.5420,0,"UTM:(10S 062 439 10000)",""
"UTM:(10S 062 440 10000)",3.3,31,82,39.7858,-121.5402,0,"UTM:(10S 062 440 10000)",""
"UTM:(10S 062 441 10000)",2.9,7,82,39.8758,-121.5383,0,"UTM:(10S 062 441 10000)",""
"UTM:(10S 063 425 10000)",2.7,7,171,38.4331,-121.4532,0,"UTM:(10S 063 425 10000)",""
"UTM:(10S 063 426 10000)",2.6,120,162,38.5232,-121.4513,0,"UTM:(10S 063 426 10000)",""
"UTM:(10S 063 427 10000)",3.0,686,154,38.6133,-121.4494,0,"UTM:(10S 063 427 10000)",""
"UTM:(10S 063 430 10000)",2.7,1,128,38.8835,-121.4435,0,"UTM:(10S 063 430 10000)",""
"UTM:(10S 063 431 10000)",2.7,1,120,38.9736,-121.4416,0,"UTM:(10S 063 431 10000)",""
"UTM:(10S 063 433 10000)",3.2,10,105,39.1538,-121.4375,0,"UTM:(10S 063 433 10000)",""
"UTM:(10S 063 435 10000)",2.7,1,91,39.3338,-121.4336,0,"UTM:(10S 063 435 10000)",""
"UTM:(10S 063 436 10000)",3.4,1,86,39.4240,-121.4316,0,"UTM:(10S 063 436 10000)",""
"UTM:(10S 063 437 10000)",2.2,5,81,39.5140,-121.4296,0,"UTM:(10S 063 437 10000)",""
"UTM:(10S 063 438 10000)",3.8,2,77,39.6041,-121.4275,0,"UTM:(10S 063 438 10000)",""
"UTM:(10S 064 420 10000)",2.2,1,215,37.9810,-121.3489,0,"UTM:(10S 064 420 10000)",""
"UTM:(10S 064 421 10000)",2.2,1,205,38.0712,-121.3469,0,"UTM:(10S 064 421 10000)",""
"UTM:(10S 064 422 10000)",2.0,2,196,38.1612,-121.3449,0,"UTM:(10S 064 422 10000)",""
"UTM:(10S 064 423 10000)",2.2,1,187,38.2514,-121.3428,0,"UTM:(10S 064 423 10000)",""
"UTM:(10S 064 425 10000)",2.2,7,168,38.4315,-121.3387,0,"UTM:(10S 064 425 10000)",""
"UTM:(10S 064 426 10000)",2.6,27,159,38.5216,-121.3366,0,"UTM:(10S 064 426 10000)",""
"UTM:(10S 064 427 10000)",2.8,131,150,38.6116,-121.3346,0,"UTM:(10S 064 427 10000)",""
"UTM:(10S 064 428 10000)",2.5,35,141,38.7018,-121.3324,0,"UTM:(10S 064 428 10000)",""
"UTM:(10S 064 429 10000)",2.8,90,132,38.7918,-121.3304,0,"UTM:(10S 064 429 10000)",""
"UTM:(10S 064 430 10000)",2.0,12,123,38.8819,-121.3282,0,"UTM:(10S 064 430 10000)",""
"UTM:(10S 064 431 10000)",3.1,1,115,38.9720,-121.3261,0,"UTM:(10S 064 431 10000)",""
"UTM:(10S 064 432 10000)",3.0,3,106,39.0620,-121.3240,0,"UTM:(10S 064 432 10000)",""
"UTM:(10S 064 435 10000)",2.7,2,84,39.3323,-121.3176,0,"UTM:(10S 064 435 10000)",""
"UTM:(10S 064 436 10000)",3.4,1,78,39.4223,-121.3154,0,"UTM:(10S 064 436 10000)",""
"UTM:(10S 064 437 10000)",3.5,6,73,39.5124,-121.3133,0,"UTM:(10S 064 437 10000)",""
"UTM:(10S 064 446 10000)",2.2,1,83,40.3229,-121.2933,0,"UTM:(10S 064 446 10000)",""
"UTM:(10S 064 490 10000)",2.0,1,498,44.2838,-121.1827,0,"UTM:(10S 064 490 10000)",""
"UTM:(10S 065 420 10000)",3.0,3,213,37.9794,-121.2351,0,"UTM:(10S 065 420 10000)",""
"UTM:(10S 065 422 10000)",2.0,1,193,38.1595,-121.2308,0,"UTM:(10S 065 422 10000)",""
"UTM:(10S 065 424 10000)",2.2,1,174,38.3397,-121.2264,0,"UTM:(10S 065 424 10000)",""
"UTM:(10S 065 427 10000)",3.0,159,146,38.6099,-121.2198,0,"UTM:(10S 065 427 10000)",""
"UTM:(10S 065 428 10000)",2.8,69,137,38.7001,-121.2175,0,"UTM:(10S 065 428 10000)",""
"UTM:(10S 065 429 10000)",2.6,24,128,38.7901,-121.2152,0,"UTM:(10S 065 429 10000)",""
"UTM:(10S 065 430 10000)",3.3,2,119,38.8802,-121.2131,0,"UTM:(10S 065 430 10000)",""
"UTM:(10S 065 432 10000)",3.1,1,102,39.0603,-121.2085,0,"UTM:(10S 065 432 10000)",""
"UTM:(10S 065 433 10000)",2.7,2,93,39.1504,-121.2062,0,"UTM:(10S 065 433 10000)",""
"UTM:(10S 065 434 10000)",2.0,4,85,39.2404,-121.2040,0,"UTM:(10S 065 434 10000)",""
"UTM:(10S 065 435 10000)",3.1,1,78,39.3306,-121.2017,0,"UTM:(10S 065 435 10000)",""
"UTM:(10S 065 436 10000)",3.4,1,71,39.4206,-121.1993,0,"UTM:(10S 065 436 10000)",""
"UTM:(10S 065 437 10000)",4.8,1,65,39.5106,-121.1970,0,"UTM:(10S 065 437 10000)",""
"UTM:(10S 065 445 10000)",3.3,6,70,40.2311,-121.1780,0,"UTM:(10S 065 445 10000)",""
"UTM:(10S 065 446 10000)",1.0,1,77,40.3211,-121.1756,0,"UTM:(10S 065 446 10000)",""
"UTM:(10S 066 423 10000)",3.1,1,182,38.2478,-121.1144,0,"UTM:(10S 066 423 10000)",""
"UTM:(10S 066 427 10000)",2.8,67,143,38.6082,-121.1050,0,"UTM:(10S 066 427 10000)",""
"UTM:(10S 066 428 10000)",2.6,8,134,38.6982,-121.1025,0,"UTM:(10S 066 428 10000)",""
"UTM:(10S 066 430 10000)",2.9,11,115,38.8784,-121.0978,0,"UTM:(10S 066 430 10000)",""
"UTM:(10S 066 431 10000)",3.0,11,106,38.9684,-121.0954,0,"UTM:(10S 066 431 10000)",""
"UTM:(10S 066 432 10000)",2.8,7,97,39.0585,-121.0930,0,"UTM:(10S 066 432 10000)",""
"UTM:(10S 066 433 10000)",3.5,10,89,39.1486,-121.0906,0,"UTM:(10S 066 433 10000)",""
"UTM:(10S 066 434 10000)",3.5,80,80,39.2386,-121.0881,0,"UTM:(10S 066 434 10000)",""
"UTM:(10S 066 435 10000)",3.3,2,73,39.3286,-121.0857,0,"UTM:(10S 066 435 10000)",""
"UTM:(10S 066 437 10000)",2.7,1,59,39.5088,-121.0807,0,"UTM:(10S 066 437 10000)",""
"UTM:(10S 066 442 10000)",3.8,1,49,39.9591,-121.0682,0,"UTM:(10S 066 442 10000)",""
"UTM:(10S 066 445 10000)",4.1,1,64,40.2292,-121.0606,0,"UTM:(10S 066 445 10000)",""
"UTM:(10S 066 446 10000)",2.7,6,71,40.3192,-121.0580,0,"UTM:(10S 066 446 10000)",""
"UTM:(10S 067 416 10000)",2.2,3,248,37.6154,-121.0172,0,"UTM:(10S 067 416 10000)",""
"UTM:(10S 067 425 10000)",2.0,1,160,38.4261,-120.9952,0,"UTM:(10S 067 425 10000)",""
"UTM:(10S 067 428 10000)",2.7,8,131,38.6963,-120.9877,0,"UTM:(10S 067 428 10000)",""
"UTM:(10S 067 429 10000)",3.4,1,122,38.7863,-120.9851,0,"UTM:(10S 067 429 10000)",""
"UTM:(10S 067 430 10000)",2.7,1,113,38.8764,-120.9826,0,"UTM:(10S 067 430 10000)",""
"UTM:(10S 067 431 10000)",2.7,2,103,38.9665,-120.9801,0,"UTM:(10S 067 431 10000)",""
"UTM:(10S 067 432 10000)",2.8,4,94,39.0566,-120.9775,0,"UTM:(10S 067 432 10000)",""
"UTM:(10S 067 433 10000)",3.1,3,85,39.1466,-120.9749,0,"UTM:(10S 067 433 10000)",""
"UTM:(10S 067 434 10000)",3.4,50,76,39.2366,-120.9723,0,"UTM:(10S 067 434 10000)",""
"UTM:(10S 067 435 10000)",4.5,3,68,39.3267,-120.9697,0,"UTM:(10S 067 435 10000)",""
"UTM:(10S 067 436 10000)",3.8,5,60,39.4168,-120.9671,0,"UTM:(10S 067 436 10000)",""
"UTM:(10S 067 442 10000)",4.1,34,42,39.9570,-120.9511,0,"UTM:(10S 067 442 10000)",""
"UTM:(10S 067 444 10000)",4.5,5,52,40.1371,-120.9458,0,"UTM:(10S 067 444 10000)",""
"UTM:(10S 068 417 10000)",2.2,1,238,37.7035,-120.9014,0,"UTM:(10S 068 417 10000)",""
"UTM:(10S 068 422 10000)",2.0,1,188,38.1539,-120.8886,0,"UTM:(10S 068 422 10000)",""
"UTM:(10S 068 424 10000)",2.0,1,169,38.3340,-120.8833,0,"UTM:(10S 068 424 10000)",""
"UTM:(10S 068 427 10000)",2.0,2,140,38.6042,-120.8754,0,"UTM:(10S 068 427 10000)",""
"UTM:(10S 068 428 10000)",2.2,5,130,38.6943,-120.8727,0,"UTM:(10S 068 428 10000)",""
"UTM:(10S 068 429 10000)",2.0,1,120,38.7844,-120.8700,0,"UTM:(10S 068 429 10000)",""
"UTM:(10S 068 430 10000)",3.0,3,111,38.8744,-120.8674,0,"UTM:(10S 068 430 10000)",""
"UTM:(10S 068 431 10000)",3.3,9,101,38.9644,-120.8646,0,"UTM:(10S 068 431 10000)",""
"UTM:(10S 068 432 10000)",2.1,2,92,39.0545,-120.8620,0,"UTM:(10S 068 432 10000)",""
"UTM:(10S 068 434 10000)",4.3,3,74,39.2345,-120.8565,0,"UTM:(10S 068 434 10000)",""
"UTM:(10S 068 437 10000)",5.0,1,49,39.5048,-120.8482,0,"UTM:(10S 068 437 10000)",""
"UTM:(10S 068 442 10000)",3.6,2,37,39.9549,-120.8342,0,"UTM:(10S 068 442 10000)",""
"UTM:(10S 068 444 10000)",3.4,3,48,40.1350,-120.8285,0,"UTM:(10S 068 444 10000)",""
"UTM:(10S 069 423 10000)",2.0,1,178,38.2418,-120.7717,0,"UTM:(10S 069 423 10000)",""
"UTM:(10S 069 424 10000)",3.8,1,168,38.3319,-120.7690,0,"UTM:(10S 069 424 10000)",""
"UTM:(10S 069 428 10000)",3.1,8,129,38.6921,-120.7578,0,"UTM:(10S 069 428 10000)",""
"UTM:(10S 069 429 10000)",2.7,3,119,38.7822,-120.7550,0,"UTM:(10S 069 429 10000)",""
"UTM:(10S 069 434 10000)",3.4,1,72,39.2324,-120.7407,0,"UTM:(10S 069 434 10000)",""
"UTM:(10S 069 439 10000)",3.8,2,34,39.6825,-120.7261,0,"UTM:(10S 069 439 10000)",""
"UTM:(10S 069 441 10000)",3.7,2,30,39.8627,-120.7202,0,"UTM:(10S 069 441 10000)",""
"UTM:(10S 069 447 10000)",3.7,23,71,40.4027,-120.7020,0,"UTM:(10S 069 447 10000)",""
"UTM:(10S 070 422 10000)",3.4,1,188,38.1496,-120.6604,0,"UTM:(10S 070 422 10000)",""
"UTM:(10S 070 423 10000)",3.4,1,178,38.2396,-120.6576,0,"UTM:(10S 070 423 10000)",""
"UTM:(10S 070 424 10000)",2.0,1,168,38.3297,-120.6547,0,"UTM:(10S 070 424 10000)",""
"UTM:(10S 070 425 10000)",2.0,1,158,38.4198,-120.6518,0,"UTM:(10S 070 425 10000)",""
"UTM:(10S 070 427 10000)",2.6,2,139,38.5999,-120.6458,0,"UTM:(10S 070 427 10000)",""
"UTM:(10S 070 428 10000)",2.5,8,129,38.6898,-120.6429,0,"UTM:(10S 070 428 10000)",""
"UTM:(10S 070 429 10000)",3.1,7,119,38.7799,-120.6400,0,"UTM:(10S 070 429 10000)",""
"UTM:(10S 070 438 10000)",4.8,2,39,39.5902,-120.6127,0,"UTM:(10S 070 438 10000)",""
"UTM:(10S 070 440 10000)",4.4,8,30,39.7703,-120.6065,0,"UTM:(10S 070 440 10000)",""
"UTM:(10S 070 446 10000)",5.0,2,62,40.3103,-120.5875,0,"UTM:(10S 070 446 10000)",""
"UTM:(10S 070 447 10000)",3.1,5,70,40.4004,-120.5843,0,"UTM:(10S 070 447 10000)",""
"UTM:(10S 070 459 10000)",2.0,1,186,41.4804,-120.5446,0,"UTM:(10S 070 459 10000)",""
"UTM:(10S 071 425 10000)",2.8,6,159,38.4174,-120.5373,0,"UTM:(10S 071 425 10000)",""
"UTM:(10S 071 426 10000)",2.6,5,149,38.5074,-120.5343,0,"UTM:(10S 071 426 10000)",""
"UTM:(10S 071 427 10000)",2.9,2,139,38.5975,-120.5311,0,"UTM:(10S 071 427 10000)",""
"UTM:(10S 071 429 10000)",3.1,10,120,38.7775,-120.5250,0,"UTM:(10S 071 429 10000)",""
"UTM:(10S 071 435 10000)",5.3,1,64,39.3177,-120.5061,0,"UTM:(10S 071 435 10000)",""
"UTM:(10S 071 439 10000)",4.1,1,36,39.6778,-120.4931,0,"UTM:(10S 071 439 10000)",""
"UTM:(10S 071 440 10000)",5.0,15,33,39.7677,-120.4899,0,"UTM:(10S 071 440 10000)",""
"UTM:(10S 071 441 10000)",5.1,6,33,39.8578,-120.4865,0,"UTM:(10S 071 441 10000)",""
"UTM:(10S 071 446 10000)",4.7,8,63,40.3079,-120.4699,0,"UTM:(10S 071 446 10000)",""
"UTM:(10S 071 447 10000)",2.9,2,72,40.3979,-120.4666,0,"UTM:(10S 071 447 10000)",""
"UTM:(10S 072 421 10000)",2.7,1,199,38.0548,-120.4355,0,"UTM:(10S 072 421 10000)",""
"UTM:(10S 072 422 10000)",2.0,4,189,38.1448,-120.4324,0,"UTM:(10S 072 422 10000)",""
"UTM:(10S 072 425 10000)",2.7,2,160,38.4150,-120.4229,0,"UTM:(10S 072 425 10000)",""
"UTM:(10S 072 429 10000)",3.8,1,121,38.7751,-120.4100,0,"UTM:(10S 072 429 10000)",""
"UTM:(10S 072 434 10000)",3.1,2,76,39.2251,-120.3935,0,"UTM:(10S 072 434 10000)",""
"UTM:(10S 072 438 10000)",4.1,2,46,39.5852,-120.3800,0,"UTM:(10S 072 438 10000)",""
"UTM:(10S 072 439 10000)",3.1,1,41,39.6752,-120.3766,0,"UTM:(10S 072 439 10000)",""
"UTM:(10S 072 441 10000)",5.8,6,38,39.8552,-120.3698,0,"UTM:(10S 072 441 10000)",""
"UTM:(10S 072 446 10000)",3.1,3,66,40.3053,-120.3524,0,"UTM:(10S 072 446 10000)",""
"UTM:(10S 073 383 10000)",2.7,1,577,34.6300,-120.4365,0,"UTM:(10S 073 383 10000)",""
"UTM:(10S 073 420 10000)",2.0,2,210,37.9622,-120.3250,0,"UTM:(10S 073 420 10000)",""
"UTM:(10S 073 421 10000)",3.0,4,200,38.0523,-120.3217,0,"UTM:(10S 073 421 10000)",""
"UTM:(10S 073 423 10000)",3.0,12,181,38.2323,-120.3151,0,"UTM:(10S 073 423 10000)",""
"UTM:(10S 073 424 10000)",2.0,3,171,38.3223,-120.3118,0,"UTM:(10S 073 424 10000)",""
"UTM:(10S 073 434 10000)",4.8,1,79,39.2225,-120.2777,0,"UTM:(10S 073 434 10000)",""
"UTM:(10S 073 435 10000)",3.3,9,71,39.3124,-120.2742,0,"UTM:(10S 073 435 10000)",""
"UTM:(10S 073 436 10000)",3.2,3,64,39.4025,-120.2707,0,"UTM:(10S 073 436 10000)",""
"UTM:(10S 073 439 10000)",3.6,6,47,39.6725,-120.2602,0,"UTM:(10S 073 439 10000)",""
"UTM:(10S 074 419 10000)",3.4,1,222,37.8696,-120.2147,0,"UTM:(10S 074 419 10000)",""
"UTM:(10S 074 420 10000)",2.2,1,212,37.9596,-120.2113,0,"UTM:(10S 074 420 10000)",""
"UTM:(10S 074 421 10000)",2.8,4,202,38.0495,-120.2078,0,"UTM:(10S 074 421 10000)",""
"UTM:(10S 074 429 10000)",3.1,2,127,38.7697,-120.1799,0,"UTM:(10S 074 429 10000)",""
"UTM:(10S 074 432 10000)",3.1,2,100,39.0397,-120.1693,0,"UTM:(10S 074 432 10000)",""
"UTM:(10S 074 433 10000)",3.1,1,92,39.1297,-120.1656,0,"UTM:(10S 074 433 10000)",""
"UTM:(10S 074 434 10000)",2.8,3,84,39.2197,-120.1620,0,"UTM:(10S 074 434 10000)",""
"UTM:(10S 074 435 10000)",3.6,30,76,39.3097,-120.1584,0,"UTM:(10S 074 435 10000)",""
"UTM:(10S 074 436 10000)",3.8,1,69,39.3997,-120.1548,0,"UTM:(10S 074 436 10000)",""
"UTM:(10S 074 443 10000)",4.8,1,58,40.0297,-120.1287,0,"UTM:(10S 074 443 10000)",""
"UTM:(10S 075 422 10000)",3.4,1,195,38.1368,-120.0905,0,"UTM:(10S 075 422 10000)",""
"UTM:(10S 075 430 10000)",3.4,1,122,38.8568,-120.0613,0,"UTM:(10S 075 430 10000)",""
"UTM:(10S 075 431 10000)",3.2,12,113,38.9468,-120.0576,0,"UTM:(10S 075 431 10000)",""
"UTM:(10S 075 434 10000)",3.0,4,89,39.2168,-120.0463,0,"UTM:(10S 075 434 10000)",""
"UTM:(10S 075 435 10000)",3.3,3,82,39.3068,-120.0426,0,"UTM:(10S 075 435 10000)",""
"UTM:(10S 075 436 10000)",3.4,1,76,39.3968,-120.0387,0,"UTM:(10S 075 436 10000)",""
"UTM:(10S 075 442 10000)",2.7,2,62,39.9367,-120.0156,0,"UTM:(10S 075 442 10000)",""
