# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10T 058 420 10000)",1.0,2,496,37.9886,-122.0320,0,"UTM:(10T 058 420 10000)",""
"UTM:(10T 058 423 10000)",1.0,3,474,38.2590,-122.0284,0,"UTM:(10T 058 423 10000)",""
"UTM:(10T 059 405 10000)",2.7,1,622,36.6358,-121.9373,0,"UTM:(10T 059 405 10000)",""
"UTM:(10T 059 409 10000)",1.0,1,589,36.9963,-121.9323,0,"UTM:(10T 059 409 10000)",""
"UTM:(10T 059 412 10000)",2.0,7,565,37.2668,-121.9285,0,"UTM:(10T 059 412 10000)",""
"UTM:(10T 059 413 10000)",2.0,5,557,37.3569,-121.9273,0,"UTM:(10T 059 413 10000)",""
"UTM:(10T 059 417 10000)",2.0,9,525,37.7173,-121.9220,0,"UTM:(10T 059 417 10000)",""
"UTM:(10T 059 424 10000)",1.0,1,474,38.3481,-121.9128,0,"UTM:(10T 059 424 10000)",""
"UTM:(10T 059 439 10000)",2.5,1,383,39.6996,-121.8919,0,"UTM:(10T 059 439 10000)",""
"UTM:(10T 059 440 10000)",2.0,3,378,39.7896,-121.8904,0,"UTM:(10T 059 440 10000)",""
"UTM:(10T 059 466 10000)",3.8,1,346,42.1313,-121.8505,0,"UTM:(10T 059 466 10000)",""
"UTM:(10T 059 467 10000)",2.2,1,349,42.2214,-121.8489,0,"UTM:(10T 059 467 10000)",""
"UTM:(10T 060 404 10000)",1.0,1,636,36.5446,-121.8269,0,"UTM:(10T 060 404 10000)",""
"UTM:(10T 060 411 10000)",2.0,1,579,37.1755,-121.8172,0,"UTM:(10T 060 411 10000)",""
"UTM:(10T 060 412 10000)",2.0,3,571,37.2656,-121.8158,0,"UTM:(10T 060 412 10000)",""
"UTM:(10T 060 413 10000)",1.0,3,563,37.3558,-121.8143,0,"UTM:(10T 060 413 10000)",""
"UTM:(10T 060 417 10000)",1.0,1,532,37.7162,-121.8087,0,"UTM:(10T 060 417 10000)",""
"UTM:(10T 060 419 10000)",1.0,1,517,37.8965,-121.8057,0,"UTM:(10T 060 419 10000)",""
"UTM:(10T 060 420 10000)",2.0,4,509,37.9866,-121.8042,0,"UTM:(10T 060 420 10000)",""
"UTM:(10T 060 425 10000)",1.0,1,474,38.4371,-121.7969,0,"UTM:(10T 060 425 10000)",""
"UTM:(10T 060 426 10000)",2.0,2,467,38.5272,-121.7954,0,"UTM:(10T 060 426 10000)",""
"UTM:(10T 060 427 10000)",2.0,1,460,38.6173,-121.7938,0,"UTM:(10T 060 427 10000)",""
"UTM:(10T 060 428 10000)",2.0,1,454,38.7074,-121.7923,0,"UTM:(10T 060 428 10000)",""
"UTM:(10T 060 466 10000)",2.0,5,356,42.1300,-121.7295,0,"UTM:(10T 060 466 10000)",""
"UTM:(10T 060 467 10000)",2.0,16,359,42.2202,-121.7278,0,"UTM:(10T 060 467 10000)",""
"UTM:(10T 061 405 10000)",2.0,1,633,36.6336,-121.7137,0,"UTM:(10T 061 405 10000)",""
"UTM:(10T 061 419 10000)",1.0,1,523,37.8953,-121.6920,0,"UTM:(10T 061 419 10000)",""
"UTM:(10T 061 420 10000)",2.9,2,516,37.9853,-121.6904,0,"UTM:(10T 061 420 10000)",""
"UTM:(10T 061 433 10000)",2.0,5,431,39.1566,-121.6690,0,"UTM:(10T 061 433 10000)",""
"UTM:(10T 061 434 10000)",1.0,1,426,39.2467,-121.6673,0,"UTM:(10T 061 434 10000)",""
"UTM:(10T 062 408 10000)",2.2,1,615,36.9027,-121.5969,0,"UTM:(10T 062 408 10000)",""
"UTM:(10T 062 421 10000)",1.0,1,516,38.0742,-121.5748,0,"UTM:(10T 062 421 10000)",""
"UTM:(10T 062 426 10000)",2.7,1,482,38.5247,-121.5660,0,"UTM:(10T 062 426 10000)",""
"UTM:(10T 062 433 10000)",1.0,1,440,39.1552,-121.5532,0,"UTM:(10T 062 433 10000)",""
"UTM:(10T 062 437 10000)",2.0,1,419,39.5155,-121.5458,0,"UTM:(10T 062 437 10000)",""
"UTM:(10T 062 464 10000)",2.0,1,371,41.9471,-121.4918,0,"UTM:(10T 062 464 10000)",""
"UTM:(10T 063 425 10000)",2.0,3,496,38.4331,-121.4532,0,"UTM:(10T 063 425 10000)",""
"UTM:(10T 063 426 10000)",2.0,3,490,38.5232,-121.4513,0,"UTM:(10T 063 426 10000)",""
"UTM:(10T 063 427 10000)",2.0,1,483,38.6133,-121.4494,0,"UTM:(10T 063 427 10000)",""
"UTM:(10T 063 488 10000)",2.2,1,484,44.1057,-121.3132,0,"UTM:(10T 063 488 10000)",""
"UTM:(10T 063 491 10000)",2.1,1,504,44.3757,-121.3054,0,"UTM:(10T 063 491 10000)",""
"UTM:(10T 064 420 10000)",2.0,3,537,37.9810,-121.3489,0,"UTM:(10T 064 420 10000)",""
"UTM:(10T 064 423 10000)",2.0,1,517,38.2514,-121.3428,0,"UTM:(10T 064 423 10000)",""
"UTM:(10T 064 425 10000)",1.0,1,504,38.4315,-121.3387,0,"UTM:(10T 064 425 10000)",""
"UTM:(10T 064 427 10000)",2.0,4,491,38.6116,-121.3346,0,"UTM:(10T 064 427 10000)",""
"UTM:(10T 064 428 10000)",3.6,1,485,38.7018,-121.3324,0,"UTM:(10T 064 428 10000)",""
"UTM:(10T 064 490 10000)",1.0,1,505,44.2838,-121.1827,0,"UTM:(10T 064 490 10000)",""
"UTM:(10T 065 422 10000)",1.0,1,531,38.1595,-121.2308,0,"UTM:(10T 065 422 10000)",""
"UTM:(10T 065 428 10000)",1.0,1,493,38.7001,-121.2175,0,"UTM:(10T 065 428 10000)",""
"UTM:(10T 066 426 10000)",2.0,1,513,38.5181,-121.1073,0,"UTM:(10T 066 426 10000)",""
"UTM:(10T 066 427 10000)",1.0,1,507,38.6082,-121.1050,0,"UTM:(10T 066 427 10000)",""
"UTM:(10T 066 430 10000)",1.0,1,489,38.8784,-121.0978,0,"UTM:(10T 066 430 10000)",""
"UTM:(10T 066 434 10000)",2.5,1,468,39.2386,-121.0881,0,"UTM:(10T 066 434 10000)",""
"UTM:(10T 067 417 10000)",2.0,1,580,37.7055,-121.0147,0,"UTM:(10T 067 417 10000)",""
"UTM:(10T 069 410 10000)",1.0,1,644,37.0710,-120.8065,0,"UTM:(10T 069 410 10000)",""
"UTM:(10T 069 447 10000)",2.0,1,448,40.4027,-120.7020,0,"UTM:(10T 069 447 10000)",""
"UTM:(10T 069 517 10000)",2.2,1,738,46.7001,-120.4493,0,"UTM:(10T 069 517 10000)",""
"UTM:(10T 070 392 10000)",2.0,1,792,35.4474,-120.7413,0,"UTM:(10T 070 392 10000)",""
"UTM:(10T 070 396 10000)",2.2,1,759,35.8077,-120.7311,0,"UTM:(10T 070 396 10000)",""
"UTM:(10T 070 429 10000)",3.4,1,528,38.7799,-120.6400,0,"UTM:(10T 070 429 10000)",""
"UTM:(10T 071 389 10000)",1.0,1,822,35.1749,-120.6390,0,"UTM:(10T 071 389 10000)",""
"UTM:(10T 073 383 10000)",2.2,1,883,34.6300,-120.4365,0,"UTM:(10T 073 383 10000)",""
"UTM:(10T 073 386 10000)",1.0,1,858,34.9002,-120.4281,0,"UTM:(10T 073 386 10000)",""
"UTM:(10T 073 387 10000)",2.0,1,850,34.9903,-120.4253,0,"UTM:(10T 073 387 10000)",""
"UTM:(10T 077 434 10000)",1.0,1,566,39.2107,-119.8150,0,"UTM:(10T 077 434 10000)",""
"UTM:(10T 077 436 10000)",1.0,1,558,39.3907,-119.8068,0,"UTM:(10T 077 436 10000)",""
"UTM:(10T 078 381 10000)",2.0,1,928,34.4372,-119.8984,0,"UTM:(10T 078 381 10000)",""
"UTM:(10T 078 402 10000)",2.1,2,764,36.3279,-119.8251,0,"UTM:(10T 078 402 10000)",""
"UTM:(10T 078 407 10000)",1.0,1,728,36.7780,-119.8066,0,"UTM:(10T 078 407 10000)",""
"UTM:(10T 078 408 10000)",2.0,2,721,36.8680,-119.8029,0,"UTM:(10T 078 408 10000)",""
"UTM:(10T 078 412 10000)",2.2,1,695,37.2279,-119.7877,0,"UTM:(10T 078 412 10000)",""
"UTM:(10T 078 432 10000)",1.0,1,584,39.0276,-119.7078,0,"UTM:(10T 078 432 10000)",""
"UTM:(10T 079 408 10000)",2.0,2,729,36.8649,-119.6909,0,"UTM:(10T 079 408 10000)",""
"UTM:(10T 082 402 10000)",2.0,1,792,36.3152,-119.3802,0,"UTM:(10T 082 402 10000)",""
"UTM:(10T 082 439 10000)",1.0,1,594,39.6431,-119.2127,0,"UTM:(10T 082 439 10000)",""
"UTM:(10T 083 404 10000)",1.0,1,785,36.4917,-119.2604,0,"UTM:(10T 083 404 10000)",""
"UTM:(10T 084 378 10000)",1.0,1,987,34.1489,-119.2585,0,"UTM:(10T 084 378 10000)",""
"UTM:(10T 084 381 10000)",1.0,1,963,34.4189,-119.2465,0,"UTM:(10T 084 381 10000)",""
"UTM:(10T 085 379 10000)",2.0,1,985,34.2356,-119.1462,0,"UTM:(10T 085 379 10000)",""
"UTM:(10T 085 391 10000)",1.0,1,892,35.3152,-119.0956,0,"UTM:(10T 085 391 10000)",""
"UTM:(10T 085 400 10000)",1.0,1,827,36.1248,-119.0558,0,"UTM:(10T 085 400 10000)",""
"UTM:(10T 086 392 10000)",1.0,1,891,35.4016,-118.9814,0,"UTM:(10T 086 392 10000)",""
"UTM:(10T 086 509 10000)",2.7,4,795,45.9115,-118.2935,0,"UTM:(10T 086 509 10000)",""
"UTM:(10T 087 379 10000)",1.0,1,997,34.2285,-118.9296,0,"UTM:(10T 087 379 10000)",""
"UTM:(10T 088 377 10000)",1.0,1,1019,34.0451,-118.8302,0,"UTM:(10T 088 377 10000)",""
"UTM:(10T 090 378 10000)",2.6,1,1024,34.1274,-118.6094,0,"UTM:(10T 090 378 10000)",""
"UTM:(10T 090 379 10000)",1.0,1,1016,34.2173,-118.6047,0,"UTM:(10T 090 379 10000)",""
"UTM:(10T 090 380 10000)",2.7,1,1008,34.3072,-118.6000,0,"UTM:(10T 090 380 10000)",""
"UTM:(10T 090 381 10000)",1.0,1,1000,34.3972,-118.5953,0,"UTM:(10T 090 381 10000)",""
"UTM:(10T 090 389 10000)",1.0,2,941,35.1165,-118.5570,0,"UTM:(10T 090 389 10000)",""
"UTM:(10T 091 377 10000)",2.0,5,1038,34.0336,-118.5061,0,"UTM:(10T 091 377 10000)",""
"UTM:(10T 091 378 10000)",2.0,2,1030,34.1235,-118.5013,0,"UTM:(10T 091 378 10000)",""
"UTM:(10T 091 379 10000)",1.0,1,1022,34.2134,-118.4965,0,"UTM:(10T 091 379 10000)",""
"UTM:(10T 091 382 10000)",1.0,1,999,34.4831,-118.4820,0,"UTM:(10T 091 382 10000)",""
"UTM:(10T 091 389 10000)",1.0,1,948,35.1123,-118.4475,0,"UTM:(10T 091 389 10000)",""
"UTM:(10T 091 390 10000)",2.0,1,940,35.2022,-118.4425,0,"UTM:(10T 091 390 10000)",""
"UTM:(10T 092 375 10000)",2.5,2,1060,33.8498,-118.4077,0,"UTM:(10T 092 375 10000)",""
"UTM:(10T 092 376 10000)",2.0,3,1052,33.9397,-118.4030,0,"UTM:(10T 092 376 10000)",""
"UTM:(10T 092 377 10000)",2.0,3,1044,34.0296,-118.3981,0,"UTM:(10T 092 377 10000)",""
"UTM:(10T 092 378 10000)",2.0,5,1036,34.1195,-118.3932,0,"UTM:(10T 092 378 10000)",""
"UTM:(10T 092 379 10000)",2.0,6,1029,34.2094,-118.3883,0,"UTM:(10T 092 379 10000)",""
"UTM:(10T 093 375 10000)",2.4,2,1066,33.8457,-118.3000,0,"UTM:(10T 093 375 10000)",""
"UTM:(10T 093 379 10000)",2.0,1,1035,34.2052,-118.2801,0,"UTM:(10T 093 379 10000)",""
"UTM:(10T 093 384 10000)",2.0,1,998,34.6546,-118.2548,0,"UTM:(10T 093 384 10000)",""
"UTM:(10T 094 374 10000)",2.0,2,1080,33.7516,-118.1973,0,"UTM:(10T 094 374 10000)",""
"UTM:(10T 094 378 10000)",1.0,2,1049,34.1112,-118.1771,0,"UTM:(10T 094 378 10000)",""
"UTM:(10T 094 384 10000)",2.0,1,1005,34.6504,-118.1460,0,"UTM:(10T 094 384 10000)",""
"UTM:(10T 094 385 10000)",1.0,1,997,34.7401,-118.1407,0,"UTM:(10T 094 385 10000)",""
"UTM:(10T 095 375 10000)",4.3,5,1079,33.8373,-118.0846,0,"UTM:(10T 095 375 10000)",""
"UTM:(10T 095 376 10000)",3.1,3,1071,33.9271,-118.0795,0,"UTM:(10T 095 376 10000)",""
"UTM:(10T 095 377 10000)",2.0,2,1063,34.0170,-118.0743,0,"UTM:(10T 095 377 10000)",""
"UTM:(10T 096 374 10000)",2.0,3,1093,33.7431,-117.9822,0,"UTM:(10T 096 374 10000)",""
"UTM:(10T 096 376 10000)",2.2,1,1077,33.9228,-117.9716,0,"UTM:(10T 096 376 10000)",""
"UTM:(10T 097 373 10000)",2.0,2,1107,33.6488,-117.8800,0,"UTM:(10T 097 373 10000)",""
"UTM:(10T 097 374 10000)",1.0,1,1099,33.7386,-117.8747,0,"UTM:(10T 097 374 10000)",""
"UTM:(10T 097 375 10000)",2.0,2,1092,33.8285,-117.8693,0,"UTM:(10T 097 375 10000)",""
"UTM:(10T 097 376 10000)",2.0,5,1084,33.9184,-117.8639,0,"UTM:(10T 097 376 10000)",""
"UTM:(10T 097 377 10000)",2.0,2,1076,34.0082,-117.8585,0,"UTM:(10T 097 377 10000)",""
"UTM:(10T 097 378 10000)",2.7,2,1069,34.0979,-117.8530,0,"UTM:(10T 097 378 10000)",""
"UTM:(10T 098 374 10000)",2.0,3,1106,33.7341,-117.7672,0,"UTM:(10T 098 374 10000)",""
"UTM:(10T 099 372 10000)",2.9,3,1127,33.5499,-117.6708,0,"UTM:(10T 099 372 10000)",""
"UTM:(10T 099 373 10000)",2.0,4,1120,33.6397,-117.6653,0,"UTM:(10T 099 373 10000)",""
"UTM:(10T 099 378 10000)",1.0,1,1083,34.0887,-117.6371,0,"UTM:(10T 099 378 10000)",""
"UTM:(10T 100 371 10000)",2.2,1,1141,33.4554,-117.5692,0,"UTM:(10T 100 371 10000)",""
"UTM:(10T 100 372 10000)",2.0,1,1134,33.5452,-117.5635,0,"UTM:(10T 100 372 10000)",""
"UTM:(10T 100 376 10000)",1.0,1,1104,33.9044,-117.5408,0,"UTM:(10T 100 376 10000)",""
"UTM:(10T 100 378 10000)",2.0,2,1089,34.0840,-117.5292,0,"UTM:(10T 100 378 10000)",""
"UTM:(10T 103 367 10000)",1.0,1,1191,33.0819,-117.2714,0,"UTM:(10T 103 367 10000)",""
"UTM:(10T 103 369 10000)",1.0,2,1176,33.2614,-117.2597,0,"UTM:(10T 103 369 10000)",""
"UTM:(10T 103 373 10000)",1.0,1,1146,33.6204,-117.2360,0,"UTM:(10T 103 373 10000)",""
"UTM:(10T 103 376 10000)",2.2,1,1124,33.8896,-117.2178,0,"UTM:(10T 103 376 10000)",""
"UTM:(10T 103 377 10000)",1.0,1,1117,33.9793,-117.2118,0,"UTM:(10T 103 377 10000)",""
"UTM:(10T 104 363 10000)",3.5,3,1228,32.7180,-117.1884,0,"UTM:(10T 104 363 10000)",""
"UTM:(10T 104 365 10000)",2.0,4,1213,32.8975,-117.1767,0,"UTM:(10T 104 365 10000)",""
"UTM:(10T 104 369 10000)",1.0,1,1183,33.2565,-117.1529,0,"UTM:(10T 104 369 10000)",""
"UTM:(10T 104 374 10000)",1.0,1,1146,33.7051,-117.1226,0,"UTM:(10T 104 374 10000)",""
"UTM:(10T 105 377 10000)",1.0,1,1131,33.9690,-116.9964,0,"UTM:(10T 105 377 10000)",""
"UTM:(10T 106 363 10000)",2.0,3,1241,32.7080,-116.9762,0,"UTM:(10T 106 363 10000)",""
"UTM:(10T 106 364 10000)",2.0,3,1234,32.7977,-116.9702,0,"UTM:(10T 106 364 10000)",""
"UTM:(10T 108 370 10000)",1.0,1,1202,33.3252,-116.7195,0,"UTM:(10T 108 370 10000)",""
"UTM:(10T 108 387 10000)",2.2,1,1085,34.8490,-116.6055,0,"UTM:(10T 108 387 10000)",""
"UTM:(10T 110 377 10000)",1.0,1,1167,33.9415,-116.4585,0,"UTM:(10T 110 377 10000)",""
"UTM:(10T 111 379 10000)",1.0,1,1160,34.1149,-116.3370,0,"UTM:(10T 111 379 10000)",""
"UTM:(10T 120 402 10000)",2.2,1,1095,36.1133,-115.1740,0,"UTM:(10T 120 402 10000)",""
"UTM:(10T 120 404 10000)",2.0,1,1085,36.2919,-115.1560,0,"UTM:(10T 120 404 10000)",""
"UTM:(10T 295 447 10000)",3.1,3,2655,37.0897,-95.6095,0,"UTM:(10T 295 447 10000)",""
