-120.09,39.39,7.30
-120.37,39.59,7.30
-120.24,39.68,7.30
-120.02,39.52,6.00
-120.18,39.33,6.30
-120.17,39.8,6.00
-120.02,39.39,6.50
-120.2,39.33,6.00
-120.1,39.4,7.80
-120.08,39.37,7.30
-120.14,39.38,7.30
-120.03,39.24,6.30
-120.24,39.68,7.30
-120.37,39.59,7.30
-119.99,39.52,6.30
-120.78,39.22,5.80
-120.62,39.78,5.50
-120.44,39.67,5.90
-120.67,38.74,5.40
-121.05,39.45,5.30
-120.08,39.23,4.80
-121.02,39.2,5.50
-120.13,39.8,5.00
-119.83,38.34,5.50
-120.5,39.81,5.80
-121.21,39.37,5.60
-120.1,40.03,4.90
-120.44,38.74,5.10
-120.67,39.3,4.60
-120.84,38.91,5.10
-120.58,38.35,5.40
-120.62,39.77,5.40
-120.86,39.11,5.80
-120.39,40.38,5.60
-119.42,36.78,5.40
-120.12,39.03,5.00
-121.02,39.26,5.00
-120.35,39.32,5.50
-120.9,39.37,4.60
-120.8,38.73,4.80
-120.47,39.81,5.10
-121.49,38.58,6.00
-120.43,39.62,6.30
-120.94,38.67,5.30
-120.38,39.32,5.40
-120.15,39.17,5.80
-120.24,39.2,5.40
-120.05,39.24,6.00
-120.13,39.07,7.00
-121.51,38.24,5.50
-120.8,39.36,4.30
-120.51,38.38,5.50
-119.77,39.16,5.50
-120,39.23,4.50
-119.25,39.61,5.40
-119.77,38.95,4.50
-119.82,39.59,4.00
-119.81,39.53,6.00
-119.81,39.53,5.00
-119.75,39.53,5.30
-119.94,38.96,5.50
-119.76,39.12,5.40
