-120.81,35.87,7.00
-120.84,35.82,7.00
-121.09,35.81,6.60
-120.58,35.12,5.00
-120.58,35.12,4.00
-120.68,35.49,5.40
-121.09,35.55,5.10
-120.51,34.74,4.00
-121.71,36.48,5.00
-120.89,35.44,4.90
-121.51,36.57,3.30
-120.52,35.52,5.10
-121.45,35.88,5.10
-120.57,34.96,4.00
-121.02,35.51,4.90
-121.19,35.64,5.00
-121.19,35.64,5.50
-121.14,36.22,4.90
-121.14,36.22,5.00
-121.08,35.94,5.60
-120.94,36.28,4.90
-120.87,35.38,4.00
-120.87,35.38,4.90
-120.87,35.38,4.90
-120.61,35.11,4.00
-120.61,35.11,4.60
-120.43,35.9,4.40
-120.62,35.63,4.60
-120.62,35.63,4.90
-120.62,35.63,5.10
-120.66,35.15,5.60
-120.66,35.15,4.00
-121.64,36.69,4.00
-120.91,36.03,5.40
-120.67,35.27,5.60
-120.67,35.27,6.00
-120.68,35.24,4.00
-121.19,35.65,5.00
-121.19,35.65,5.30
-121.61,35.39,5.60
-120.72,35.56,5.50
-120.11,36.03,4.80
-122.09,37.08,4.00
-122.09,37.08,4.40
-121.82,36.33,4.40
-120.19,34.62,4.40
-119.44,35.42,4.40
-119.84,36.54,4.40
-120.53,34.84,4.40
-120.3,35.72,4.40
-120.3,36.15,4.00
-119.56,36.09,4.00
-120.64,36.99,4.60
-121.4,36.85,4.30
-121.4,36.75,3.50
-120.39,35.12,4.00
-119.96,36.01,4.60
-120.48,34.64,4.00
-120.46,34.64,3.00
-119.67,35.63,4.60
-119.81,35.51,4.60
-121.55,36.02,4.00
-119.41,35.05,4.90
-121.87,36.61,4.60
-121.79,36.8,4.60
-120.49,35.04,4.60
-120.42,34.87,3.30
-121.28,36.72,4.60
-120.89,35.65,4.80
-119.87,36.43,4.00
-119.87,36.43,4.40
-120.69,35.75,5.10
-120.69,35.75,5.10
-122.05,36.98,4.60
-122.05,36.98,4.00
-122.05,36.98,4.60
-120.43,34.93,5.10
-120.43,34.93,4.60
-120.43,34.93,4.40
-119.22,35.48,4.60
-119.82,36.19,4.00
-120.45,34.57,4.80
-120.6,34.68,4.60
-118.63,35.29,4.60
-118.53,35.58,4.80
-119.29,34.51,4.00
