-120.99,39,5.10
-117.07,39.49,4.90
-116.73,39.5,5.00
-117.07,39.58,5.80
-116.94,40.64,4.80
-118.48,37.82,4.00
-118.48,37.84,4.80
-116.48,40.59,3.30
-118.3,37.17,4.80
-118.3,37.17,3.30
-118.4,37.37,4.90
-119.22,38.26,4.80
-120.28,38.31,5.00
-116.11,40.72,4.40
-119.78,39.17,5.30
-119.78,39.17,5.10
-119.74,39.18,4.80
-119.84,36.54,4.60
-120.17,41.53,4.80
-120.13,39.8,5.00
-117.88,38.03,4.00
-119.51,38.59,4.80
-120.95,39.1,4.00
-121.57,38.33,3.50
-120,39.23,4.90
-117.98,37.37,5.60
-120.12,40.03,4.00
-120.12,40.03,3.00
-118.03,37.65,4.80
-119.15,38.99,5.00
-119.78,37.67,4.60
-115.97,39.51,5.60
-115.97,39.51,5.50
-118.66,39.46,6.00
-118.78,39.48,7.30
-118.78,39.48,5.00
-118.78,39.48,6.00
-118.78,39.48,6.00
-118.78,39.47,6.00
-118.78,39.47,5.30
-118.77,39.47,5.10
-118.79,39.5,4.60
-118.73,39.45,5.90
-118.81,39.47,4.80
-118.81,39.47,6.00
-118.78,39.43,4.40
-119,39.51,5.00
-118.78,39.48,5.50
-118.81,39.48,3.90
-118.78,39.47,4.80
-119.19,39.6,5.40
-118.01,37.8,4.80
-120.02,39.39,4.00
-120.83,39,4.80
-117.92,38.67,4.80
-118.11,38.99,3.50
-121.31,38.27,4.80
-119.36,40.65,5.10
-119.94,39.09,4.80
-117.49,40.95,4.30
-117.24,37.71,4.80
-117.37,37.35,3.50
-118.67,39.47,5.30
-118.63,38.52,4.80
-118.72,38.57,4.80
-119.05,39.57,5.10
-120.14,40.14,3.50
-115.21,37.63,4.60
-119.24,37.23,3.00
-118.15,40.66,4.80
-116.5,40.06,4.80
-120.77,38.35,3.30
-120.67,38.33,4.60
-120.49,38.45,4.30
-115.67,40.43,4.80
-119.1,37.77,3.00
-118.59,36.93,3.00
-120.3,38.77,5.00
-120.98,39.67,4.00
-120,38.48,4.00
-118.34,37.4,4.80
-120.26,37.22,4.60
-121.32,38.12,4.40
-118.08,36.58,4.00
-118.08,36.58,4.60
-118.78,39.38,5.50
-118.78,39.38,5.00
-119.43,39.37,4.00
-118.71,37.59,4.80
-118.48,40.18,5.00
-118.48,40.18,5.10
-118.18,38.51,5.00
-118.95,37.62,4.80
-119.83,38.67,4.80
-119.19,38.95,5.00
-120.12,39.03,4.00
-120.47,37.3,4.80
-120.01,38.86,4.80
-117.07,38.97,4.80
-118.11,38.39,4.90
-119.77,38.96,4.80
-120.99,37.65,3.50
-118.73,39.42,5.30
-118.08,39.69,5.10
-119.36,39.83,4.80
-120.35,39.32,3.50
-120.57,38.58,4.80
-117.79,41.56,4.00
-118.51,37.41,3.50
-116.2,40.61,4.00
-117.53,41.49,4.00
-120,38.19,4.80
-120.8,38.73,5.00
-120.47,39.82,4.00
-119.7,40.07,3.50
-120.37,40.8,4.40
-118.39,39.02,5.00
-117.04,40.78,5.40
-119.85,39.56,4.90
-119.85,39.56,4.90
-119.85,39.56,4.00
-119.85,39.56,4.00
-121.44,38.56,4.00
-121.44,38.56,4.80
-121.44,38.56,4.00
-118.74,39.54,4.00
-118.57,39.37,3.00
-118.51,39.33,4.00
-118.43,39.29,4.00
-118.58,39.37,6.00
-118.79,38.92,5.30
-120.36,39.57,4.80
-117.63,37.75,4.80
-119.33,38.8,5.00
-120.44,37.52,4.00
-120.38,39.32,3.50
-120.38,37.98,4.00
-119.72,39.58,4.80
-119.72,39.37,4.00
-118.58,39.52,4.00
-118.4,39.61,4.00
-118.51,39.52,6.00
-118.12,39.74,4.00
-118.55,39.52,5.50
-118.54,39.53,4.10
-118.56,38.92,5.10
-118.55,39.52,6.80
-118.46,39.52,4.50
-121.3,37.97,4.80
-120,38.91,4.80
-121.43,38.23,4.80
-118.22,37.07,4.80
-118.04,39.16,4.00
-117.25,38.1,4.00
-117.25,38.1,4.60
-120.19,39.35,4.00
-118.78,39.4,5.50
-117.13,40.78,4.90
-119.97,39.51,4.60
-119.65,39.31,5.30
-119.18,39.14,5.10
-119.29,39.63,4.80
-119.66,37.54,4.80
-119.39,38.79,5.00
-120.23,40.35,4.90
-121.74,38.68,4.00
-119.15,38.99,4.40
-119.17,38.99,4.90
-119.55,37.85,5.00
-119.55,37.85,5.00
