# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 047 364 10000)",2.8,170,149,32.9430,-117.2674,0,"UTM:(11S 047 364 10000)",""
"UTM:(11S 047 365 10000)",2.9,254,142,33.0332,-117.2677,0,"UTM:(11S 047 365 10000)",""
"UTM:(11S 047 366 10000)",3.2,384,135,33.1234,-117.2679,0,"UTM:(11S 047 366 10000)",""
"UTM:(11S 047 367 10000)",3.1,465,128,33.2136,-117.2682,0,"UTM:(11S 047 367 10000)",""
"UTM:(11S 047 368 10000)",3.1,85,122,33.3038,-117.2685,0,"UTM:(11S 047 368 10000)",""
"UTM:(11S 047 369 10000)",3.0,54,116,33.3940,-117.2688,0,"UTM:(11S 047 369 10000)",""
"UTM:(11S 047 370 10000)",3.0,8,112,33.4842,-117.2691,0,"UTM:(11S 047 370 10000)",""
"UTM:(11S 047 371 10000)",3.2,79,107,33.5744,-117.2694,0,"UTM:(11S 047 371 10000)",""
"UTM:(11S 047 372 10000)",3.1,76,104,33.6646,-117.2696,0,"UTM:(11S 047 372 10000)",""
"UTM:(11S 047 373 10000)",2.0,13,101,33.7548,-117.2699,0,"UTM:(11S 047 373 10000)",""
"UTM:(11S 047 374 10000)",2.9,24,100,33.8449,-117.2702,0,"UTM:(11S 047 374 10000)",""
"UTM:(11S 047 375 10000)",2.9,122,99,33.9352,-117.2704,0,"UTM:(11S 047 375 10000)",""
"UTM:(11S 047 376 10000)",2.9,72,99,34.0254,-117.2708,0,"UTM:(11S 047 376 10000)",""
"UTM:(11S 047 377 10000)",2.8,38,101,34.1155,-117.2711,0,"UTM:(11S 047 377 10000)",""
"UTM:(11S 047 378 10000)",2.8,42,103,34.2057,-117.2714,0,"UTM:(11S 047 378 10000)",""
"UTM:(11S 047 380 10000)",2.0,6,110,34.3861,-117.2720,0,"UTM:(11S 047 380 10000)",""
"UTM:(11S 047 381 10000)",2.1,14,115,34.4763,-117.2722,0,"UTM:(11S 047 381 10000)",""
"UTM:(11S 047 382 10000)",2.0,5,121,34.5665,-117.2725,0,"UTM:(11S 047 382 10000)",""
"UTM:(11S 048 360 10000)",2.9,21,186,32.5823,-117.1598,0,"UTM:(11S 048 360 10000)",""
"UTM:(11S 048 361 10000)",2.8,120,178,32.6726,-117.1600,0,"UTM:(11S 048 361 10000)",""
"UTM:(11S 048 362 10000)",2.7,366,170,32.7627,-117.1601,0,"UTM:(11S 048 362 10000)",""
"UTM:(11S 048 363 10000)",2.6,113,163,32.8529,-117.1602,0,"UTM:(11S 048 363 10000)",""
"UTM:(11S 048 364 10000)",2.8,298,156,32.9432,-117.1604,0,"UTM:(11S 048 364 10000)",""
"UTM:(11S 048 365 10000)",3.3,93,149,33.0333,-117.1606,0,"UTM:(11S 048 365 10000)",""
"UTM:(11S 048 366 10000)",2.9,165,142,33.1236,-117.1608,0,"UTM:(11S 048 366 10000)",""
"UTM:(11S 048 367 10000)",2.9,58,136,33.2138,-117.1609,0,"UTM:(11S 048 367 10000)",""
"UTM:(11S 048 368 10000)",3.3,39,130,33.3040,-117.1611,0,"UTM:(11S 048 368 10000)",""
"UTM:(11S 048 369 10000)",3.4,27,125,33.3941,-117.1612,0,"UTM:(11S 048 369 10000)",""
"UTM:(11S 048 370 10000)",3.0,107,120,33.4843,-117.1615,0,"UTM:(11S 048 370 10000)",""
"UTM:(11S 048 371 10000)",2.9,171,117,33.5746,-117.1616,0,"UTM:(11S 048 371 10000)",""
"UTM:(11S 048 372 10000)",2.9,84,113,33.6647,-117.1617,0,"UTM:(11S 048 372 10000)",""
"UTM:(11S 048 373 10000)",3.0,28,111,33.7550,-117.1619,0,"UTM:(11S 048 373 10000)",""
"UTM:(11S 048 374 10000)",3.0,30,110,33.8452,-117.1621,0,"UTM:(11S 048 374 10000)",""
"UTM:(11S 048 375 10000)",3.0,39,109,33.9353,-117.1623,0,"UTM:(11S 048 375 10000)",""
"UTM:(11S 048 376 10000)",2.5,70,109,34.0256,-117.1625,0,"UTM:(11S 048 376 10000)",""
"UTM:(11S 048 377 10000)",2.4,33,111,34.1157,-117.1627,0,"UTM:(11S 048 377 10000)",""
"UTM:(11S 048 378 10000)",3.0,9,113,34.2059,-117.1628,0,"UTM:(11S 048 378 10000)",""
"UTM:(11S 048 379 10000)",2.0,4,116,34.2961,-117.1629,0,"UTM:(11S 048 379 10000)",""
"UTM:(11S 048 381 10000)",2.0,4,124,34.4764,-117.1633,0,"UTM:(11S 048 381 10000)",""
"UTM:(11S 048 382 10000)",2.0,4,129,34.5667,-117.1635,0,"UTM:(11S 048 382 10000)",""
"UTM:(11S 049 357 10000)",2.5,3,217,32.3118,-117.0531,0,"UTM:(11S 049 357 10000)",""
"UTM:(11S 049 359 10000)",2.5,24,200,32.4922,-117.0532,0,"UTM:(11S 049 359 10000)",""
"UTM:(11S 049 360 10000)",2.6,53,192,32.5825,-117.0532,0,"UTM:(11S 049 360 10000)",""
"UTM:(11S 049 361 10000)",2.6,74,185,32.6726,-117.0533,0,"UTM:(11S 049 361 10000)",""
"UTM:(11S 049 362 10000)",2.6,219,177,32.7629,-117.0533,0,"UTM:(11S 049 362 10000)",""
"UTM:(11S 049 363 10000)",2.8,115,170,32.8530,-117.0534,0,"UTM:(11S 049 363 10000)",""
"UTM:(11S 049 364 10000)",2.6,246,163,32.9432,-117.0534,0,"UTM:(11S 049 364 10000)",""
"UTM:(11S 049 365 10000)",2.9,186,156,33.0335,-117.0535,0,"UTM:(11S 049 365 10000)",""
"UTM:(11S 049 366 10000)",3.1,222,150,33.1236,-117.0536,0,"UTM:(11S 049 366 10000)",""
"UTM:(11S 049 367 10000)",2.7,37,144,33.2139,-117.0537,0,"UTM:(11S 049 367 10000)",""
"UTM:(11S 049 368 10000)",2.9,14,139,33.3041,-117.0537,0,"UTM:(11S 049 368 10000)",""
"UTM:(11S 049 369 10000)",2.2,1,134,33.3943,-117.0538,0,"UTM:(11S 049 369 10000)",""
"UTM:(11S 049 370 10000)",2.9,101,129,33.4845,-117.0538,0,"UTM:(11S 049 370 10000)",""
"UTM:(11S 049 371 10000)",3.1,39,126,33.5746,-117.0538,0,"UTM:(11S 049 371 10000)",""
"UTM:(11S 049 372 10000)",4.1,1,123,33.6649,-117.0539,0,"UTM:(11S 049 372 10000)",""
"UTM:(11S 049 373 10000)",2.9,59,121,33.7550,-117.0540,0,"UTM:(11S 049 373 10000)",""
"UTM:(11S 049 375 10000)",2.7,3,119,33.9355,-117.0540,0,"UTM:(11S 049 375 10000)",""
"UTM:(11S 049 376 10000)",2.4,32,119,34.0256,-117.0541,0,"UTM:(11S 049 376 10000)",""
"UTM:(11S 049 378 10000)",3.4,1,122,34.2060,-117.0542,0,"UTM:(11S 049 378 10000)",""
"UTM:(11S 049 381 10000)",2.0,1,133,34.4766,-117.0544,0,"UTM:(11S 049 381 10000)",""
"UTM:(11S 049 382 10000)",2.6,1,137,34.5667,-117.0545,0,"UTM:(11S 049 382 10000)",""
"UTM:(11S 050 359 10000)",3.8,3,206,32.4922,-116.9468,0,"UTM:(11S 050 359 10000)",""
"UTM:(11S 050 360 10000)",2.8,5,199,32.5824,-116.9467,0,"UTM:(11S 050 360 10000)",""
"UTM:(11S 050 361 10000)",2.5,42,191,32.6727,-116.9467,0,"UTM:(11S 050 361 10000)",""
"UTM:(11S 050 362 10000)",2.7,176,184,32.7629,-116.9466,0,"UTM:(11S 050 362 10000)",""
"UTM:(11S 050 363 10000)",2.5,119,177,32.8530,-116.9466,0,"UTM:(11S 050 363 10000)",""
"UTM:(11S 050 364 10000)",2.4,6,170,32.9433,-116.9465,0,"UTM:(11S 050 364 10000)",""
"UTM:(11S 050 365 10000)",2.1,5,164,33.0335,-116.9464,0,"UTM:(11S 050 365 10000)",""
"UTM:(11S 050 366 10000)",3.8,2,158,33.1237,-116.9463,0,"UTM:(11S 050 366 10000)",""
"UTM:(11S 050 367 10000)",2.8,9,152,33.2139,-116.9463,0,"UTM:(11S 050 367 10000)",""
"UTM:(11S 050 368 10000)",3.6,11,147,33.3041,-116.9462,0,"UTM:(11S 050 368 10000)",""
"UTM:(11S 050 371 10000)",2.0,1,135,33.5747,-116.9461,0,"UTM:(11S 050 371 10000)",""
"UTM:(11S 050 372 10000)",3.6,2,133,33.6649,-116.9460,0,"UTM:(11S 050 372 10000)",""
"UTM:(11S 050 373 10000)",2.9,138,131,33.7550,-116.9460,0,"UTM:(11S 050 373 10000)",""
"UTM:(11S 050 374 10000)",3.6,11,129,33.8453,-116.9460,0,"UTM:(11S 050 374 10000)",""
"UTM:(11S 050 375 10000)",2.8,12,129,33.9355,-116.9459,0,"UTM:(11S 050 375 10000)",""
"UTM:(11S 050 376 10000)",2.9,3,129,34.0256,-116.9458,0,"UTM:(11S 050 376 10000)",""
"UTM:(11S 050 377 10000)",2.4,3,130,34.1158,-116.9458,0,"UTM:(11S 050 377 10000)",""
"UTM:(11S 050 378 10000)",2.7,1,132,34.2060,-116.9457,0,"UTM:(11S 050 378 10000)",""
"UTM:(11S 050 380 10000)",2.2,1,138,34.3863,-116.9456,0,"UTM:(11S 050 380 10000)",""
"UTM:(11S 051 361 10000)",2.7,1,198,32.6726,-116.8400,0,"UTM:(11S 051 361 10000)",""
"UTM:(11S 051 362 10000)",3.2,11,191,32.7627,-116.8398,0,"UTM:(11S 051 362 10000)",""
"UTM:(11S 051 363 10000)",2.9,21,184,32.8529,-116.8397,0,"UTM:(11S 051 363 10000)",""
"UTM:(11S 051 364 10000)",3.1,2,178,32.9432,-116.8395,0,"UTM:(11S 051 364 10000)",""
"UTM:(11S 051 365 10000)",2.6,56,172,33.0333,-116.8393,0,"UTM:(11S 051 365 10000)",""
"UTM:(11S 051 366 10000)",3.5,3,166,33.1235,-116.8392,0,"UTM:(11S 051 366 10000)",""
"UTM:(11S 051 368 10000)",2.0,2,156,33.3040,-116.8389,0,"UTM:(11S 051 368 10000)",""
"UTM:(11S 051 369 10000)",2.2,1,152,33.3942,-116.8387,0,"UTM:(11S 051 369 10000)",""
"UTM:(11S 051 370 10000)",2.5,2,148,33.4844,-116.8385,0,"UTM:(11S 051 370 10000)",""
"UTM:(11S 051 371 10000)",2.0,2,145,33.5746,-116.8384,0,"UTM:(11S 051 371 10000)",""
"UTM:(11S 051 373 10000)",3.5,10,140,33.7549,-116.8380,0,"UTM:(11S 051 373 10000)",""
"UTM:(11S 051 374 10000)",3.4,1,139,33.8452,-116.8379,0,"UTM:(11S 051 374 10000)",""
"UTM:(11S 051 375 10000)",2.0,2,139,33.9353,-116.8377,0,"UTM:(11S 051 375 10000)",""
"UTM:(11S 051 378 10000)",2.0,1,142,34.2059,-116.8371,0,"UTM:(11S 051 378 10000)",""
"UTM:(11S 051 379 10000)",4.0,2,144,34.2961,-116.8370,0,"UTM:(11S 051 379 10000)",""
"UTM:(11S 051 381 10000)",3.8,1,151,34.4764,-116.8366,0,"UTM:(11S 051 381 10000)",""
"UTM:(11S 052 361 10000)",2.0,1,205,32.6724,-116.7334,0,"UTM:(11S 052 361 10000)",""
"UTM:(11S 052 363 10000)",2.1,6,192,32.8528,-116.7328,0,"UTM:(11S 052 363 10000)",""
"UTM:(11S 052 365 10000)",3.0,5,180,33.0332,-116.7322,0,"UTM:(11S 052 365 10000)",""
"UTM:(11S 052 366 10000)",2.7,1,175,33.1234,-116.7320,0,"UTM:(11S 052 366 10000)",""
"UTM:(11S 052 370 10000)",2.7,1,157,33.4842,-116.7309,0,"UTM:(11S 052 370 10000)",""
"UTM:(11S 052 371 10000)",2.0,1,154,33.5744,-116.7306,0,"UTM:(11S 052 371 10000)",""
"UTM:(11S 052 373 10000)",2.8,7,150,33.7548,-116.7301,0,"UTM:(11S 052 373 10000)",""
"UTM:(11S 052 375 10000)",2.0,2,149,33.9352,-116.7294,0,"UTM:(11S 052 375 10000)",""
"UTM:(11S 052 378 10000)",2.0,1,152,34.2057,-116.7286,0,"UTM:(11S 052 378 10000)",""
"UTM:(11S 053 363 10000)",2.0,1,200,32.8526,-116.6259,0,"UTM:(11S 053 363 10000)",""
"UTM:(11S 053 365 10000)",3.0,6,188,33.0329,-116.6251,0,"UTM:(11S 053 365 10000)",""
"UTM:(11S 053 366 10000)",2.7,3,183,33.1232,-116.6248,0,"UTM:(11S 053 366 10000)",""
"UTM:(11S 053 370 10000)",2.0,1,167,33.4839,-116.6232,0,"UTM:(11S 053 370 10000)",""
"UTM:(11S 053 371 10000)",3.4,1,164,33.5741,-116.6228,0,"UTM:(11S 053 371 10000)",""
"UTM:(11S 053 374 10000)",2.0,2,159,33.8447,-116.6217,0,"UTM:(11S 053 374 10000)",""
"UTM:(11S 053 376 10000)",3.1,2,159,34.0251,-116.6209,0,"UTM:(11S 053 376 10000)",""
"UTM:(11S 054 352 10000)",2.7,1,286,31.8599,-116.5243,0,"UTM:(11S 054 352 10000)",""
"UTM:(11S 054 361 10000)",2.7,1,220,32.6717,-116.5200,0,"UTM:(11S 054 361 10000)",""
"UTM:(11S 054 363 10000)",3.0,3,208,32.8521,-116.5190,0,"UTM:(11S 054 363 10000)",""
"UTM:(11S 054 373 10000)",2.4,8,170,33.7541,-116.5140,0,"UTM:(11S 054 373 10000)",""
"UTM:(11S 054 374 10000)",2.4,31,169,33.8443,-116.5136,0,"UTM:(11S 054 374 10000)",""
"UTM:(11S 054 375 10000)",2.7,4,169,33.9345,-116.5130,0,"UTM:(11S 054 375 10000)",""
"UTM:(11S 054 376 10000)",2.5,3,169,34.0246,-116.5126,0,"UTM:(11S 054 376 10000)",""
"UTM:(11S 054 378 10000)",2.9,2,171,34.2050,-116.5115,0,"UTM:(11S 054 378 10000)",""
"UTM:(11S 055 360 10000)",2.2,1,234,32.5811,-116.4139,0,"UTM:(11S 055 360 10000)",""
"UTM:(11S 055 361 10000)",3.3,3,228,32.6713,-116.4134,0,"UTM:(11S 055 361 10000)",""
"UTM:(11S 055 367 10000)",2.9,2,196,33.2125,-116.4098,0,"UTM:(11S 055 367 10000)",""
"UTM:(11S 055 372 10000)",2.6,11,181,33.6634,-116.4068,0,"UTM:(11S 055 372 10000)",""
"UTM:(11S 055 373 10000)",2.1,32,180,33.7536,-116.4061,0,"UTM:(11S 055 373 10000)",""
"UTM:(11S 055 374 10000)",3.1,4,179,33.8439,-116.4055,0,"UTM:(11S 055 374 10000)",""
"UTM:(11S 056 362 10000)",2.2,1,230,32.7609,-116.3060,0,"UTM:(11S 056 362 10000)",""
"UTM:(11S 056 372 10000)",2.4,17,191,33.6629,-116.2989,0,"UTM:(11S 056 372 10000)",""
"UTM:(11S 056 373 10000)",2.8,17,190,33.7531,-116.2981,0,"UTM:(11S 056 373 10000)",""
"UTM:(11S 056 377 10000)",1.0,1,190,34.1138,-116.2952,0,"UTM:(11S 056 377 10000)",""
"UTM:(11S 056 378 10000)",3.8,3,191,34.2040,-116.2945,0,"UTM:(11S 056 378 10000)",""
"UTM:(11S 057 361 10000)",3.4,1,244,32.6701,-116.2001,0,"UTM:(11S 057 361 10000)",""
"UTM:(11S 057 372 10000)",3.5,3,201,33.6623,-116.1911,0,"UTM:(11S 057 372 10000)",""
"UTM:(11S 057 373 10000)",2.0,6,200,33.7524,-116.1902,0,"UTM:(11S 057 373 10000)",""
"UTM:(11S 058 377 10000)",2.0,2,209,34.1123,-116.0783,0,"UTM:(11S 058 377 10000)",""
"UTM:(11S 058 378 10000)",1.0,1,211,34.2026,-116.0773,0,"UTM:(11S 058 378 10000)",""
"UTM:(11S 059 368 10000)",2.0,2,230,33.2998,-115.9795,0,"UTM:(11S 059 368 10000)",""
"UTM:(11S 065 361 10000)",2.0,1,312,32.6618,-115.3471,0,"UTM:(11S 065 361 10000)",""
"UTM:(11S 065 400 10000)",3.0,3,373,36.1774,-115.2764,0,"UTM:(11S 065 400 10000)",""
"UTM:(11S 067 399 10000)",2.2,1,382,36.0838,-115.0563,0,"UTM:(11S 067 399 10000)",""
"UTM:(11S 067 400 10000)",5.1,3,389,36.1740,-115.0541,0,"UTM:(11S 067 400 10000)",""
"UTM:(11S 071 388 10000)",3.1,1,362,35.0849,-114.6416,0,"UTM:(11S 071 388 10000)",""
"UTM:(11S 072 386 10000)",2.0,1,365,34.9025,-114.5375,0,"UTM:(11S 072 386 10000)",""
"UTM:(11S 073 395 10000)",2.0,1,410,35.7109,-114.4023,0,"UTM:(11S 073 395 10000)",""
"UTM:(11S 074 382 10000)",2.2,1,375,34.5375,-114.3304,0,"UTM:(11S 074 382 10000)",""
"UTM:(11S 074 393 10000)",2.7,1,410,35.5284,-114.2979,0,"UTM:(11S 074 393 10000)",""
"UTM:(11S 075 371 10000)",2.0,1,381,33.5442,-114.2536,0,"UTM:(11S 075 371 10000)",""
"UTM:(11S 076 397 10000)",2.0,1,446,35.8834,-114.0644,0,"UTM:(11S 076 397 10000)",""
"UTM:(11S 076 407 10000)",2.0,1,503,36.7837,-114.0304,0,"UTM:(11S 076 407 10000)",""
"UTM:(11S 076 471 10000)",3.4,7,1035,42.5419,-113.7728,0,"UTM:(11S 076 471 10000)",""
"UTM:(11S 090 370 10000)",3.9,3,531,33.4080,-112.6461,0,"UTM:(11S 090 370 10000)",""
"UTM:(11S 090 385 10000)",2.0,1,537,34.7568,-112.5763,0,"UTM:(11S 090 385 10000)",""
"UTM:(11S 093 452 10000)",3.6,3,950,40.7609,-111.8473,0,"UTM:(11S 093 452 10000)",""
"UTM:(11S 095 369 10000)",2.0,1,581,33.2981,-112.1151,0,"UTM:(11S 095 369 10000)",""
"UTM:(11S 095 371 10000)",2.2,1,580,33.4778,-112.1051,0,"UTM:(11S 095 371 10000)",""
"UTM:(11S 096 366 10000)",2.2,1,595,33.0243,-112.0234,0,"UTM:(11S 096 366 10000)",""
"UTM:(11S 096 371 10000)",2.2,1,590,33.4736,-111.9978,0,"UTM:(11S 096 371 10000)",""
"UTM:(11S 097 370 10000)",2.0,2,600,33.3793,-111.8959,0,"UTM:(11S 097 370 10000)",""
"UTM:(11S 097 371 10000)",3.6,3,600,33.4692,-111.8906,0,"UTM:(11S 097 371 10000)",""
"UTM:(11S 098 370 10000)",4.8,3,610,33.3748,-111.7888,0,"UTM:(11S 098 370 10000)",""
"UTM:(11S 099 365 10000)",2.5,3,626,32.9213,-111.7089,0,"UTM:(11S 099 365 10000)",""
"UTM:(11S 106 358 10000)",3.3,3,709,32.2594,-111.0061,0,"UTM:(11S 106 358 10000)",""
"UTM:(11S 116 510 10000)",3.2,3,1563,45.7771,-108.4452,0,"UTM:(11S 116 510 10000)",""
"UTM:(11S 121 436 10000)",2.1,3,1035,39.1400,-108.7323,0,"UTM:(11S 121 436 10000)",""
"UTM:(11S 150 400 10000)",2.5,3,1152,35.6749,-105.9166,0,"UTM:(11S 150 400 10000)",""
"UTM:(11S 150 449 10000)",3.3,3,1346,40.0038,-105.2396,0,"UTM:(11S 150 449 10000)",""
"UTM:(11S 151 454 10000)",2.0,4,1382,40.4327,-105.0466,0,"UTM:(11S 151 454 10000)",""
"UTM:(11S 152 446 10000)",3.4,4,1347,39.7156,-105.0570,0,"UTM:(11S 152 446 10000)",""
"UTM:(11S 152 447 10000)",4.5,3,1352,39.8037,-105.0415,0,"UTM:(11S 152 447 10000)",""
"UTM:(11S 152 448 10000)",4.1,3,1357,39.8919,-105.0260,0,"UTM:(11S 152 448 10000)",""
"UTM:(11S 153 446 10000)",4.0,4,1355,39.7036,-104.9428,0,"UTM:(11S 153 446 10000)",""
"UTM:(11S 154 454 10000)",4.5,5,1407,40.3959,-104.7009,0,"UTM:(11S 154 454 10000)",""
"UTM:(11S 155 439 10000)",3.5,3,1337,39.0630,-104.8240,0,"UTM:(11S 155 439 10000)",""
"UTM:(11S 156 400 10000)",3.9,3,1210,35.6125,-105.2669,0,"UTM:(11S 156 400 10000)",""
"UTM:(11S 166 376 10000)",4.5,4,1283,33.3894,-104.5125,0,"UTM:(11S 166 376 10000)",""
"UTM:(11S 177 445 10000)",3.6,11,1557,39.2969,-102.2447,0,"UTM:(11S 177 445 10000)",""
"UTM:(11S 178 466 10000)",3.5,7,1670,41.1091,-101.7184,0,"UTM:(11S 178 466 10000)",""
"UTM:(11S 188 400 10000)",4.6,3,1520,35.2235,-101.8390,0,"UTM:(11S 188 400 10000)",""
"UTM:(11S 191 382 10000)",3.8,9,1531,33.6170,-101.8139,0,"UTM:(11S 191 382 10000)",""
"UTM:(11S 201 373 10000)",3.3,3,1627,32.7023,-100.9233,0,"UTM:(11S 201 373 10000)",""
"UTM:(11S 207 467 10000)",3.4,3,1919,40.6966,-98.4012,0,"UTM:(11S 207 467 10000)",""
"UTM:(11S 210 406 10000)",2.9,3,1742,35.4190,-99.4090,0,"UTM:(11S 210 406 10000)",""
"UTM:(11S 211 375 10000)",3.1,4,1724,32.7358,-99.8677,0,"UTM:(11S 211 375 10000)",""
"UTM:(11S 213 502 10000)",4.0,3,2157,43.5489,-96.7705,0,"UTM:(11S 213 502 10000)",""
"UTM:(11S 214 423 10000)",4.3,4,1817,36.8111,-98.6422,0,"UTM:(11S 214 423 10000)",""
"UTM:(11S 226 478 10000)",3.4,3,2134,41.2481,-95.9839,0,"UTM:(11S 226 478 10000)",""
"UTM:(11S 229 407 10000)",4.6,4,1925,35.1886,-97.4072,0,"UTM:(11S 229 407 10000)",""
"UTM:(11S 230 340 10000)",3.4,8,1940,29.4590,-98.5495,0,"UTM:(11S 230 340 10000)",""
"UTM:(11S 231 340 10000)",4.1,3,1950,29.4449,-98.4517,0,"UTM:(11S 231 340 10000)",""
"UTM:(11S 235 379 10000)",2.0,3,1957,32.7088,-97.3639,0,"UTM:(11S 235 379 10000)",""
"UTM:(11S 235 516 10000)",3.8,3,2412,44.2109,-93.7734,0,"UTM:(11S 235 516 10000)",""
"UTM:(11S 236 494 10000)",3.7,3,2298,42.3625,-94.3861,0,"UTM:(11S 236 494 10000)",""
"UTM:(11S 236 524 10000)",4.5,3,2467,44.8464,-93.3759,0,"UTM:(11S 236 524 10000)",""
"UTM:(11S 237 351 10000)",3.4,3,1991,30.2961,-97.6796,0,"UTM:(11S 237 351 10000)",""
"UTM:(11S 237 379 10000)",2.8,3,1977,32.6758,-97.1630,0,"UTM:(11S 237 379 10000)",""
"UTM:(11S 237 526 10000)",3.8,5,2487,44.9856,-93.1872,0,"UTM:(11S 237 526 10000)",""
"UTM:(11S 238 378 10000)",3.5,3,1986,32.5745,-97.0823,0,"UTM:(11S 238 378 10000)",""
"UTM:(11S 238 526 10000)",4.5,4,2495,44.9598,-93.0709,0,"UTM:(11S 238 526 10000)",""
"UTM:(11S 239 361 10000)",4.0,4,2000,31.1157,-97.3043,0,"UTM:(11S 239 361 10000)",""
"UTM:(11S 239 366 10000)",3.3,3,1997,31.5402,-97.2120,0,"UTM:(11S 239 366 10000)",""
"UTM:(11S 239 454 10000)",4.5,6,2145,38.9599,-95.2248,0,"UTM:(11S 239 454 10000)",""
"UTM:(11S 239 518 10000)",3.9,3,2455,44.2756,-93.2427,0,"UTM:(11S 239 518 10000)",""
"UTM:(11S 240 366 10000)",2.3,3,2007,31.5242,-97.1129,0,"UTM:(11S 240 366 10000)",""
"UTM:(11S 240 381 10000)",4.0,4,2006,32.7952,-96.8225,0,"UTM:(11S 240 381 10000)",""
"UTM:(11S 240 382 10000)",4.3,3,2006,32.8799,-96.8024,0,"UTM:(11S 240 382 10000)",""
"UTM:(11S 240 384 10000)",2.0,3,2007,33.0491,-96.7621,0,"UTM:(11S 240 384 10000)",""
"UTM:(11S 240 421 10000)",3.7,3,2057,36.1711,-95.9526,0,"UTM:(11S 240 421 10000)",""
"UTM:(11S 241 415 10000)",4.0,3,2054,35.6472,-95.9892,0,"UTM:(11S 241 415 10000)",""
"UTM:(11S 243 492 10000)",4.7,4,2346,42.0312,-93.6673,0,"UTM:(11S 243 492 10000)",""
"UTM:(11S 244 455 10000)",4.2,3,2194,38.9369,-94.6619,0,"UTM:(11S 244 455 10000)",""
"UTM:(11S 244 456 10000)",4.4,7,2197,39.0203,-94.6342,0,"UTM:(11S 244 456 10000)",""
"UTM:(11S 245 452 10000)",5.2,3,2192,38.6654,-94.6377,0,"UTM:(11S 245 452 10000)",""
"UTM:(11S 245 454 10000)",4.1,3,2199,38.8321,-94.5827,0,"UTM:(11S 245 454 10000)",""
"UTM:(11S 245 457 10000)",4.4,4,2210,39.0818,-94.4993,0,"UTM:(11S 245 457 10000)",""
"UTM:(11S 246 517 10000)",4.5,7,2504,44.0136,-92.4768,0,"UTM:(11S 246 517 10000)",""
"UTM:(11S 249 433 10000)",4.0,4,2170,36.9975,-94.7207,0,"UTM:(11S 249 433 10000)",""
"UTM:(11S 250 434 10000)",2.9,3,2182,37.0602,-94.5907,0,"UTM:(11S 250 434 10000)",""
"UTM:(11S 253 382 10000)",3.9,3,2131,32.6539,-95.5044,0,"UTM:(11S 253 382 10000)",""
"UTM:(11S 260 349 10000)",2.8,3,2212,29.7642,-95.4794,0,"UTM:(11S 260 349 10000)",""
"UTM:(11S 261 349 10000)",3.1,4,2221,29.7478,-95.3832,0,"UTM:(11S 261 349 10000)",""
"UTM:(11S 261 350 10000)",3.5,6,2220,29.8316,-95.3641,0,"UTM:(11S 261 350 10000)",""
"UTM:(11S 262 348 10000)",3.2,3,2232,29.6474,-95.3059,0,"UTM:(11S 262 348 10000)",""
"UTM:(11S 262 493 10000)",4.0,14,2510,41.6409,-91.5425,0,"UTM:(11S 262 493 10000)",""
"UTM:(11S 263 349 10000)",3.1,4,2240,29.7146,-95.1909,0,"UTM:(11S 263 349 10000)",""
"UTM:(11S 264 562 10000)",3.7,4,2918,47.1208,-88.5402,0,"UTM:(11S 264 562 10000)",""
"UTM:(11S 265 394 10000)",3.8,4,2253,33.4320,-94.0476,0,"UTM:(11S 265 394 10000)",""
"UTM:(11S 265 535 10000)",4.3,3,2758,44.9442,-89.6154,0,"UTM:(11S 265 535 10000)",""
"UTM:(11S 269 398 10000)",3.9,5,2294,33.6848,-93.5567,0,"UTM:(11S 269 398 10000)",""
"UTM:(11S 271 493 10000)",3.9,3,2586,41.4051,-90.5671,0,"UTM:(11S 271 493 10000)",""
"UTM:(11S 271 494 10000)",3.2,5,2591,41.4856,-90.5316,0,"UTM:(11S 271 494 10000)",""
"UTM:(11S 271 495 10000)",4.4,3,2595,41.5662,-90.4959,0,"UTM:(11S 271 495 10000)",""
"UTM:(11S 272 495 10000)",3.1,3,2604,41.5395,-90.3879,0,"UTM:(11S 272 495 10000)",""
"UTM:(11S 277 413 10000)",3.8,4,2389,34.7545,-92.3873,0,"UTM:(11S 277 413 10000)",""
"UTM:(11S 280 507 10000)",3.7,4,2728,42.2783,-89.0764,0,"UTM:(11S 280 507 10000)",""
"UTM:(11S 280 535 10000)",3.0,6,2875,44.4927,-87.9278,0,"UTM:(11S 280 535 10000)",""
"UTM:(11S 282 408 10000)",4.7,3,2429,34.2379,-92.0215,0,"UTM:(11S 282 408 10000)",""
"UTM:(11S 283 463 10000)",3.2,3,2570,38.6765,-90.3205,0,"UTM:(11S 283 463 10000)",""
"UTM:(11S 284 462 10000)",4.1,3,2576,38.5707,-90.2497,0,"UTM:(11S 284 462 10000)",""
"UTM:(11S 284 496 10000)",3.9,4,2710,41.2906,-89.0650,0,"UTM:(11S 284 496 10000)",""
"UTM:(11S 293 505 10000)",3.3,9,2827,41.7434,-87.7608,0,"UTM:(11S 293 505 10000)",""
"UTM:(11S 294 436 10000)",5.3,4,2592,36.2328,-90.0481,0,"UTM:(11S 294 436 10000)",""
"UTM:(11S 294 450 10000)",3.7,3,2628,37.3550,-89.6153,0,"UTM:(11S 294 450 10000)",""
"UTM:(11S 294 504 10000)",3.9,3,2831,41.6355,-87.6943,0,"UTM:(11S 294 504 10000)",""
