-118.18,34.48,4.80
-117.42,34.59,4.90
-117.42,34.59,5.00
-116.86,33.46,5.10
-117.4,33.73,4.00
-116.76,32.84,4.80
-117.6,34.12,4.80
-118.14,34.19,4.40
-115.74,34.56,4.60
-116.69,33.58,5.00
-117.45,33.92,5.30
-117.45,33.92,5.10
-118.08,33.87,5.40
-118.83,35.2,4.60
-118.33,33.34,5.00
-117.89,33.61,5.00
-116.89,33.97,4.50
-117.03,34.86,4.30
-116.99,33.9,5.10
-116.99,33.9,5.60
-116.99,33.9,5.00
-116.18,33.57,4.90
-116.84,34.27,5.10
-114.73,33.62,4.80
-117.67,35.02,4.60
-115.54,32.99,3.50
-118.33,34.18,4.80
-118.33,34.18,4.30
-118.35,34.2,3.00
-116.77,33.91,5.60
-116.77,33.91,5.30
-116.77,33.91,5.30
-117.65,34.24,4.30
-116.47,32.65,4.00
-117.97,35.31,4.80
-119.51,34.38,3.50
-116.46,33.82,5.40
-116.46,33.82,5.80
-115.29,34.37,4.50
-116.15,33.69,4.00
-116.15,33.69,4.50
-117.3,34.05,4.00
-117.32,34.06,4.60
-117.32,34.06,4.60
-118.22,33.89,4.00
-117.58,33.86,4.30
-117.58,33.86,4.60
-117.88,34.09,3.50
-118.41,34.01,3.80
-118.41,34.01,3.00
-117.26,32.96,4.60
-115.38,33.74,4.10
-115.38,33.74,3.00
-116.55,33.96,4.00
-116.55,33.96,6.60
-116.55,33.96,5.90
-116.59,33.84,6.10
-116.55,33.96,5.00
-116.55,33.96,6.00
-116.41,33.91,6.00
-116.41,33.91,5.50
-116.5,33.96,6.00
-116.5,33.99,5.60
-116.55,33.96,4.50
-116.78,32.64,4.60
-118.04,34.07,3.00
-118.04,33.92,4.60
-117.32,33.69,5.30
-117.32,33.69,4.60
-115.25,34.73,4.60
-117.52,34.13,4.50
-117.21,33.37,4.80
-116.94,34.27,5.10
-117.92,33.89,5.40
-117.92,33.89,5.00
-117.75,33.72,5.40
-118.24,34.19,4.40
-118.24,34.19,4.60
-118.27,34.17,4.00
-118.28,34.18,4.50
-119.65,36.32,3.00
-115.63,33.89,4.80
-117.33,34.74,4.60
-116.99,33.73,5.30
-117.16,34.11,5.00
-117.37,33.98,5.10
-117.2,34.93,4.00
-116.31,32.62,4.60
-115.38,32.81,4.60
-118.01,33.69,4.30
-118.21,33.98,5.10
-118.21,33.98,4.80
-117.78,33.72,5.10
-117.78,33.72,5.00
-116.33,33.71,4.80
-116.23,33.74,6.00
-116.23,33.74,5.80
-116.23,33.74,5.80
-116.23,33.74,5.30
-116.23,33.74,4.80
-116.23,33.83,4.00
-118.35,33.95,4.90
-117.77,33.69,4.00
-116.18,32.63,4.60
-116.32,34.13,6.00
-116.59,33.07,4.50
-115.65,35.01,4.80
-116.43,34.35,6.30
-118.2,34.21,4.80
-117.95,33.93,5.00
-117.18,34.26,4.60
-118.41,34.02,4.80
-118.41,34.02,3.30
-118.41,34.02,4.60
-118.41,34.02,3.00
-118.28,33.95,4.60
-118.25,34.06,2.50
-118.42,34.04,4.00
-118.45,34.15,4.80
-118.3,34.01,4.60
-118.3,34.01,3.00
-118.35,34.02,3.90
-118.26,34.07,3.00
-118.26,34.05,4.30
-118.23,34.04,4.00
-118.26,34.06,4.80
-118.25,34.05,4.30
-118.24,34.05,4.80
-118.25,34.05,4.40
-118.34,34.06,2.50
-118.37,34.06,3.00
-116.89,34.45,5.30
-118.19,33.99,4.00
-116.08,33.58,4.00
-116.08,33.58,5.00
-116.08,33.58,4.60
-116.08,33.58,4.00
-115.81,33.58,4.00
-115.81,33.58,4.00
-117.11,34.06,4.40
-116.77,33.18,5.10
-114.8,33.86,5.00
-118.18,35.01,4.90
-118.18,35.01,4.00
-117.19,33.92,5.80
-116.44,34.05,5.10
-116.59,34.06,5.30
-116.43,32.87,4.80
-118.06,34.22,4.60
-116.73,33.7,4.00
-116.69,34.83,3.50
-117.87,33.62,3.50
-117.89,33.61,5.30
-118.39,34.19,4.60
-117.13,33.81,5.30
-116.09,33.48,5.30
-117.6,34.03,4.80
-117.6,34.03,4.60
-117.6,34.03,4.60
-119.22,34.19,5.00
-117.08,32.59,4.90
-116.56,33.77,5.30
-116.56,33.77,5.60
-116.56,33.77,6.80
-116.56,33.77,5.50
-116.88,33.32,4.90
-118.17,33.9,4.00
-118.13,34.18,4.50
-118.13,34.18,4.00
-118.13,34.18,4.30
-118.13,34.18,4.00
-118.13,34.18,4.40
-118.13,34.14,4.60
-118.1,34.17,4.40
-117.89,34.5,3.90
-117.22,33.79,5.10
-116.51,32.84,4.90
-115.86,32.79,5.10
-117.77,34.07,4.60
-117.77,34.07,4.00
-117.77,34.07,4.60
-116.61,32.6,5.00
-117.01,33,5.10
-116.87,33.04,4.00
-116.52,33.21,4.00
-114.85,34.08,4.60
-114.66,33.53,4.40
-117.4,33.95,4.30
-117.4,33.95,4.00
-117.4,33.95,3.80
-117.29,34.15,4.80
-117.32,34.13,4.60
-116.88,34.13,4.00
-116.88,34.13,4.00
-117.11,32.82,4.80
-117.11,32.82,4.60
-117.11,32.82,4.80
-117.15,32.71,3.60
-117.16,32.71,3.00
-117.17,32.72,3.00
-117.17,32.72,5.30
-117.83,34.12,5.50
-118.1,34.09,3.50
-118.1,34.09,3.50
-116.99,33.79,5.60
-116.99,33.79,5.10
-117.65,33.51,5.10
-117.17,33.13,4.40
-118.12,34.12,4.50
-118.28,33.74,3.50
-118.29,33.75,4.60
-118.31,33.74,4.60
-117.05,32.56,4.30
-117.89,33.74,4.90
-117.89,33.74,4.60
-118.06,33.93,3.50
-116.67,33.1,5.00
-118.54,34.41,4.10
-118.08,33.76,4.40
-119.12,35.33,4.80
-118.95,34.05,4.00
-116.2,35.85,4.00
-118.49,35.13,4.00
-118.49,35.13,3.00
-117.12,33.5,5.40
-116.13,33.63,5.50
-116.39,33.82,4.80
-116.36,33.82,5.30
-116.39,33.82,6.00
-118.61,34.09,4.00
-117.38,35.76,4.00
-116.08,34.16,4.80
-116.08,34.16,4.80
-116.08,34.16,5.80
-116.08,34.16,5.80
-116.08,34.16,5.60
-116.08,34.16,4.60
-116.08,34.16,4.00
-116.08,34.16,3.50
-116.03,34.12,3.80
-116.08,34.16,5.50
-115.99,33.28,4.60
-117.85,34.45,4.00
-118.45,34.2,4.50
-118.45,34.2,4.60
-117.36,34.54,5.00
-117.36,34.54,4.00
-114.51,34.12,4.00
-117.86,34.03,4.90
-116.65,33.28,4.10
-116.65,33.28,4.80
-117.99,33.75,4.90
-118.45,34.07,4.00
-118.95,35,4.80
-119.3,35.01,4.80
-116.64,33.93,4.00
-116.64,33.93,5.30
-116.64,33.93,5.40
-118.35,34.36,4.00
-117.96,33.96,4.60
-117.26,33.62,5.40
-116.33,33.83,4.00
-116.33,33.83,4.00
-117.08,33.72,5.00
-117.63,34.36,4.60
-116.84,34.91,4.00
-117.76,33.89,4.00
-117.76,33.89,4.60
-117.04,34.04,5.10
-116.42,34.13,5.50
-116.42,34.13,4.80
-116.49,34.12,4.00
-114.24,34.07,4.00
-114.49,34.77,4.80
-113.54,33.83,4.30
